family,true_eig_err
hermite,0.0080582708053608
linear,0.0096513593440582
poly,0.0029033522797078
poly,0.0037716485483295
poly,0.0068061081608678
poly,0.0101962604620126
rbf,0.0040104846588266
rbf,0.0054133223212921
rbf,0.0043248543869091
rbf,0.0069219399032273
rbf,0.0048062477390968
rbf,0.0034734018165347
rbf,0.0040253526448441
rbf,0.003155864340928
rbf,0.0019645942390187
rbf,0.0046306848552876
rbf,0.0039254942501125
rbf,0.0017299269129324
rbf,0.0030675885623365
rbf,0.0044371253488857
rbf,0.0019042777203264
rbf,0.002744565790894
rbf,0.006885897787659
rbf,0.003650211438109
rbf,0.0027295124411635
rbf,0.00657255682251
rbf,0.0053058889539317
rbf,0.0029533871917497
rbf,0.0030573242243935
rbf,0.0042055888651397
rbf,0.0046245655969529
rbf,0.0060158065246605
rbf,0.0067198530605047
rbf,0.0076600809182958
rbf,0.0016446234275751
rbf,0.0064217866852128
rbf,0.001869427375822
rbf,0.0075031684645362
rbf,0.0058507584740052
rbf,0.0070308418774897
rbf,0.0045497030316921
rbf,0.0073002502282258
rbf,0.0045067713333915
rbf,0.0075755401928462
rbf,0.0029322099868764
rbf,0.0035443544761625
rbf,0.0080391003220668
rbf,0.0074811165047761
rbf,0.0074506484248082
rbf,0.0081326147092333
rbf,0.0076784308108309
rbf,0.0077037793923202
rbf,0.0122798931549691
rbf,0.0085475038182686
rbf,0.0076031563369581
rbf,0.0074061090469439
hermite,0.0080582708053608
hermite,0.0052680420721195
hermite,0.552367785292214
linear,0.0096513593440582
poly,0.0029033522797078
poly,0.0037716485483295
poly,0.0068061081608678
poly,0.0101962604620126
rbf,0.0040253526448441
rbf,0.0048062477390968
rbf,0.0030573242243935
rbf,0.0045067713333915
rbf,0.0043248543869091
rbf,0.0019645942390187
rbf,0.0016446234275751
rbf,0.0035443544761625
rbf,0.001869427375822
rbf,0.0045497030316921
rbf,0.0054133223212921
rbf,0.003155864340928
rbf,0.0017299269129324
rbf,0.0029533871917497
rbf,0.0058507584740052
rbf,0.0019042777203264
rbf,0.0042055888651397
rbf,0.0044371253488857
rbf,0.0040104846588266
rbf,0.0053058889539317
rbf,0.0039254942501125
rbf,0.0034734018165347
rbf,0.0046306848552876
rbf,0.003650211438109
rbf,0.0030675885623365
rbf,0.0027295124411635
rbf,0.00657255682251
rbf,0.002744565790894
rbf,0.0069219399032273
rbf,0.006885897787659
rbf,0.0046245655969529
rbf,0.0060158065246605
rbf,0.0064217866852128
rbf,0.0067198530605047
rbf,0.0070308418774897
rbf,0.0029322099868764
rbf,0.0075031684645362
rbf,0.0073002502282258
rbf,0.0076600809182958
rbf,0.0080391003220668
rbf,0.0075755401928462
rbf,0.0074506484248082
rbf,0.0076784308108309
rbf,0.0081326147092333
rbf,0.0074811165047761
rbf,0.0077037793923202
rbf,0.0085475038182686
rbf,0.0074061090469439
rbf,0.0076031563369581
rbf,0.0122798931549691
hermite,0.5391881708863616
hermite,0.0262162841614768
hermite,0.027402955214608
linear,0.0183394580413299
poly,0.0025834841323849
poly,0.0034442182570952
poly,0.0090210990092004
poly,0.0190934478024079
rbf,0.0026942726606232
rbf,0.0033093596516458
rbf,0.003457624614472
rbf,0.002550845850564
rbf,0.0056394856416388
rbf,0.0046010045853261
rbf,0.0054353473742459
rbf,0.0008864892072175
rbf,0.0048713941671175
rbf,0.0057126338496565
rbf,0.0021242595414605
rbf,0.0037811558465776
rbf,0.0072877286352879
rbf,0.0021903671564918
rbf,0.004998951252385
rbf,0.0034034440085019
rbf,0.0021520120829887
rbf,0.0036234520066475
rbf,0.0008608980266455
rbf,0.0031233309445436
rbf,0.0027289167077113
rbf,0.004034588751982
rbf,0.0025244523426207
rbf,0.0013290269266536
rbf,0.003514697108988
rbf,0.0019032169396857
rbf,0.0054700334122875
