family,system,kind,kernel,method,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,admissible,constraint_violations,score_v1,rank_v1,score_unified,rank_unified,score_unified_pooled,rank_unified_pooled
hermite,logistic,r=1.2,hermite(bad),Reduced Rank,0.0160837301971185,0.0505843848015584,1554.283525270759,1.2307369063089828e-05,0.5166616552675015,0.2630720217236261,0.7,3.5,0.9002807525992571,1.8236782136193952e-05,0.00239785189422011,True,,11.175288730983024,36,2.081736008334057,3,2.117011577335597,13
linear,logistic,r=1.2,linear,Reduced Rank,1.1389414722854472e-15,1.0081878116900064e-15,4.544937570990665,2.523367242379465e-16,0.911464370510822,0.0091721858091058,1.0,1.8,0.729534416396996,0.0,0.000642071240472379,True,,1.167029267560487,8,0.0,1,-1.3666011744425655,9
poly,logistic,r=1.2,poly(p=1),Reduced Rank,1.5113370513055734e-08,2.0690150434417765e-08,398.5999075043278,4.445452687139869e-11,0.4070079122903677,0.1514028046581403,0.4,3.2,0.9416787156165376,9.179750237731099e-08,0.0006108977258783766,True,,-0.8058578434148573,25,0.0,1,-1.915753543135319,3
poly,logistic,r=1.2,poly(p=2),Reduced Rank,1.5113370513055734e-08,2.0690150434417765e-08,398.5999075043278,4.445452687139869e-11,0.4070079122903677,0.1514028046581403,0.4,3.2,0.9416787156165376,9.179750237731099e-08,0.0006108977258783766,True,,-0.8058578434148573,26,0.0,2,-1.915753543135319,4
poly,logistic,r=1.2,poly(p=3),Reduced Rank,1.5113370513055734e-08,2.0690150434417765e-08,398.5999075043278,4.445452687139869e-11,0.4070079122903677,0.1514028046581403,0.4,3.2,0.9416787156165376,9.179750237731099e-08,0.0006108977258783766,True,,-0.8058578434148573,27,0.0,3,-1.915753543135319,5
poly,logistic,r=1.2,poly(p=4),Reduced Rank,1.5113370513055734e-08,2.0690150434417765e-08,398.5999075043278,4.445452687139869e-11,0.4070079122903677,0.1514028046581403,0.4,3.2,0.9416787156165376,9.179750237731099e-08,0.0006108977258783766,True,,-0.8058578434148573,28,0.0,4,-1.915753543135319,6
rbf,logistic,r=1.2,rbf(gamma=0.5),Reduced Rank,1.289159153369455e-07,4.067862281960036e-07,394.5278704013776,5.816112371172015e-10,0.410286114803934,0.1419490888716269,0.2,3.3,0.9453846343105916,2.654022451809013e-07,0.0004694233730295362,True,,-1.987832142051822,18,-3.356550311270583,1,-2.218624007521316,1
rbf,logistic,r=1.2,rbf(gamma=12.5),Reduced Rank,0.0884481554963723,0.1863966349135353,441.2092155640721,0.0001476838567612,0.3683332715467521,0.1992065831689597,0.1,4.0,0.9412143315093716,0.0,0.00048144119468992807,True,,-0.6039575708228103,39,-3.2009123830903796,2,-1.4177150588795193,8
rbf,logistic,r=1.2,rbf(gamma=1.0),Reduced Rank,1.3726984857984284e-08,1.6729900142983955e-08,403.0177204437816,4.440259567906727e-11,0.4197282971298562,0.1374897507053621,0.1,3.5,0.943205661656409,0.0,0.0005792383751471125,True,,-1.6609995308720942,25,-2.9016651143376677,3,-2.139655529924537,2
rbf,logistic,r=1.2,rbf(gamma=5.0),Reduced Rank,0.0003970248847724,0.0005721308694261,456.9195753744451,9.717628964869828e-07,0.3650822805992831,0.1874897159126928,0.3,3.7,0.9450888908039784,2.6396095076375303e-07,0.0005323248948083921,True,,-0.930356979813058,33,-0.9071784735961691,4,-1.451395966252528,7
rbf,logistic,r=1.2,rbf(gamma=2.5),Reduced Rank,4.129401175366407e-06,5.280762102461846e-06,424.6869806637761,8.611281351695085e-09,0.3827667463668586,0.1962982667609515,0.5,4.0,0.9406167933666848,0.0,0.000587654633905034,True,,0.5678624800740323,57,-0.6989016273825763,5,-0.6690341423003747,10
rbf,logistic,r=1.2,rbf(gamma=25.0),Reduced Rank,0.6250717878571812,0.5307655027132258,383.2896426773162,0.0017641425472308,0.403961663157897,0.2365160115861453,0.5,4.3,0.9340233557584168,0.0,0.0007195705862731514,True,,1.4082710731463115,67,2.6187304585275353,6,0.07562300953569012,11
rbf,logistic,r=1.2,rbf(gamma=50.0),Reduced Rank,22.191621201227093,18.430236882594212,453.5123032608832,0.0497832638478116,0.3954192390336967,0.2231537035653651,0.6,4.3,0.9378176667236856,0.0,0.0006492193004846,True,,1.7368147327532977,70,8.44647745114985,7,7.087290479211337,15
hermite,logistic,r=2.5,hermite(bad),PCR,0.0,0.0,349.7840966989472,0.0,0.4608190490805941,0.0695558640948167,0.3,4.0,0.9509825300786632,0.0,0.0004914460564984006,True,,-0.8936387219256017,15,-0.8447232256596077,1,-0.6974934373698773,12
hermite,logistic,r=2.5,hermite(ugly),PCR,0.0,,4.023481380760392,0.0,0.6141562812564595,,0.0,1.1,0.9858916918017302,0.0,0.058925226166292616,True,,-3.366666279200473,2,-0.8060166707478038,2,-1.7619707403060798,1
hermite,logistic,r=2.5,hermite(good),PCR,0.0,0.0,3784.424510288906,0.0,0.459762648566824,0.0703709326959551,0.3,4.0,0.9510710540053052,0.0,0.0004908938154291705,True,,1.6605203126082084,32,1.6507398964074116,3,3.0594944793934333,14
linear,logistic,r=2.5,linear,PCR,0.0,0.0,4.3252379161013375,0.0,0.6854852428289808,0.0065473474734905,0.0,4.3,0.9906057200122912,0.0,0.0039476778727273445,True,,-3.7331639696832735,1,0.0,1,-1.1853125148739245,9
poly,logistic,r=2.5,poly(p=1),PCR,4.676557805945924e-09,5.003849280554052e-09,270.2800818947069,2.1111177376107382e-11,0.4629857873710769,0.0688998137101559,0.2,4.0,0.9516787040714916,2.2403030541795488e-09,0.00048273633192668004,True,,0.3076807722397214,33,0.0,1,-1.371245864646332,3
poly,logistic,r=2.5,poly(p=2),PCR,4.676557805945924e-09,5.003849280554052e-09,270.2800818947069,2.1111177376107382e-11,0.4629857873710769,0.0688998137101559,0.2,4.0,0.9516787040714916,2.2403030541795488e-09,0.00048273633192668004,True,,0.3076807722397214,34,0.0,2,-1.371245864646332,4
poly,logistic,r=2.5,poly(p=3),PCR,4.676557805945924e-09,5.003849280554052e-09,270.2800818947069,2.1111177376107382e-11,0.4629857873710769,0.0688998137101559,0.2,4.0,0.9516787040714916,2.2403030541795488e-09,0.00048273633192668004,True,,0.3076807722397214,35,0.0,3,-1.371245864646332,5
poly,logistic,r=2.5,poly(p=4),PCR,4.676557805945924e-09,5.003849280554052e-09,270.2800818947069,2.1111177376107382e-11,0.4629857873710769,0.0688998137101559,0.2,4.0,0.9516787040714916,2.2403030541795488e-09,0.00048273633192668004,True,,0.3076807722397214,36,0.0,4,-1.371245864646332,6
rbf,logistic,r=2.5,rbf(gamma=5.0),PCR,2.7766026962811856e-06,2.8843878057543345e-06,62.02047391054136,5.3425512248873965e-08,0.4735474451036628,0.0639822175379182,0.2,4.0,0.9521640668265118,1.3066324355825998e-08,0.0004759849442906644,True,,-1.966577779048331,19,-3.499292127228323,1,-1.504048896106965,2
rbf,logistic,r=2.5,rbf(gamma=12.5),PCR,9.40952769691533e-05,9.065154434983948e-05,31.66708836153293,3.450788304735623e-06,0.4884086849148745,0.0718626044532559,0.2,4.1,0.953309058999298,1.1676249089820345e-07,0.00047496643219499876,True,,-1.82971543499926,21,-2.7517883622079014,2,-0.8542534933799975,11
rbf,logistic,r=2.5,rbf(gamma=0.5),PCR,0.0,0.0,449.268192256563,0.0,0.4732186369374262,0.0529462945842015,0.2,4.0,0.954775610491021,5.144055847949858e-09,0.00044488761914774906,True,,-0.0263765348260623,51,-2.2758783005686865,3,-1.352697283015376,8
rbf,logistic,r=2.5,rbf(gamma=1.0),PCR,4.676564828069791e-09,5.003847737208153e-09,270.2800827010805,2.1111195333808203e-11,0.4629857872017492,0.0688998140368337,0.2,4.0,0.9516787040288732,2.24031482254361e-09,0.0004827363316313901,True,,-0.8890465109498006,36,-2.167695905504602,4,-1.37124584353286,7
rbf,logistic,r=2.5,rbf(gamma=2.5),PCR,1.8056865679715152e-07,1.9005416733378653e-07,114.93054984225904,1.9066990933521667e-09,0.4654142296528153,0.0686761167077638,0.3,4.0,0.9516733013301696,2.109613483902706e-09,0.000482331028994113,True,,-1.50629839836619,28,-1.693306468374589,5,-0.9214652243788294,10
rbf,logistic,r=2.5,rbf(gamma=25.0),PCR,0.0010942129951822,0.0009931367205016,21.085108931076192,5.459940374482363e-05,0.5209671288761846,0.0367495573499207,0.2,4.1,0.9528744715106416,5.268620033582749e-07,0.0005614086984071713,True,,-1.724697117011484,23,-0.3895625980150252,6,1.0968857743035856,13
rbf,logistic,r=2.5,rbf(gamma=50.0),PCR,0.0063137303548496,0.00189886787526,15.987071883046765,0.0003918587233803,0.5570118129860809,0.032631110841697,0.2,4.5,0.950174205391924,2.807120400349916e-06,0.0010320895720304514,True,,-0.4085749802954309,42,12.777523761899223,7,10.97709063785232,15
hermite,logistic,r=2.5,hermite(bad),Reduced Rank,6.882641214605511e-10,4.664448546435466e-10,2291.853357348321,2.965158428441679e-13,0.5706974015588008,0.1398595147660002,0.9,3.9,0.8787259356507233,0.0001527587751981585,0.0055098532021075775,True,,1.8648655877002325,33,-1.3841917278272098,1,3.3772305698925478,13
hermite,logistic,r=2.5,hermite(ugly),Reduced Rank,0.0,0.0,0.0,5.779778354132886e-16,1.3556509210067258,0.194276249602657,1.0,1.8,4.016009201065664,1.5138800227014761,3.43361867865225e+29,True,,-0.4380819977208545,18,0.5230458192758001,2,6.836608501876446,15
hermite,logistic,r=2.5,hermite(good),Reduced Rank,1.2643957160761831e-08,3.847161707868245e-08,2229.1870857767067,1.2425403767388442e-11,0.5158579754711721,0.0974861978465291,0.9,3.1,0.8643547709357409,2.070903641893107e-05,0.002142768404634175,True,,0.8605571605353504,28,0.8611459085514116,3,1.7177506744974989,12
linear,logistic,r=2.5,linear,Reduced Rank,1.3291377620046414e-15,2.358056462935673e-15,0.9482962419597412,1.3634382065404596e-15,0.6820294605120465,0.0060616082160549,0.0,1.9,0.9906460633679576,0.0,0.004102650431912958,True,,-1.4297953365525748,4,0.0,1,-5.005290475729009,1
poly,logistic,r=2.5,poly(p=1),Reduced Rank,1.4214844883556986e-07,4.2676404842165e-07,364.6700863814488,5.762398238452272e-10,0.4390498407913787,0.1269118684634428,0.5,3.0,0.9429301819409636,7.20622633787471e-08,0.0005591619701801503,True,,-1.0034983599871323,21,0.0,1,-2.2954765961974064,2
poly,logistic,r=2.5,poly(p=2),Reduced Rank,1.4214844883556986e-07,4.2676404842165e-07,364.6700863814488,5.762398238452272e-10,0.4390498407913787,0.1269118684634428,0.5,3.0,0.9429301819409636,7.20622633787471e-08,0.0005591619701801503,True,,-1.0034983599871323,22,0.0,2,-2.2954765961974064,3
poly,logistic,r=2.5,poly(p=3),Reduced Rank,1.4214844883556986e-07,4.2676404842165e-07,364.6700863814488,5.762398238452272e-10,0.4390498407913787,0.1269118684634428,0.5,3.0,0.9429301819409636,7.20622633787471e-08,0.0005591619701801503,True,,-1.0034983599871323,23,0.0,3,-2.2954765961974064,4
poly,logistic,r=2.5,poly(p=4),Reduced Rank,1.4214844883556986e-07,4.2676404842165e-07,364.6700863814488,5.762398238452272e-10,0.4390498407913787,0.1269118684634428,0.5,3.0,0.9429301819409636,7.20622633787471e-08,0.0005591619701801503,True,,-1.0034983599871323,24,0.0,4,-2.2954765961974064,5
rbf,logistic,r=2.5,rbf(gamma=1.0),Reduced Rank,0.0001721998349183,0.0005395168288313,451.88329866963954,3.670348832999618e-07,0.4426020471059058,0.1145992431323963,0.6,3.2,0.9395809222951436,2.0248701559921756e-07,0.0006103646009483689,True,,-0.4753562562617356,41,-2.811572517702734,1,-1.7202316671511833,6
rbf,logistic,r=2.5,rbf(gamma=0.5),Reduced Rank,8.356546013918405e-08,2.635912958696944e-07,543.9439107511276,1.6628194419184557e-10,0.4605116476723268,0.1031042441047986,0.4,3.5,0.9389955002025822,0.0,0.0005637050574187801,True,,0.3163919946612061,55,-2.5894706005785704,2,-1.5531671849769477,7
rbf,logistic,r=2.5,rbf(gamma=12.5),Reduced Rank,0.010047676491714,0.0101182842490977,424.4826460666054,2.1925414453472367e-05,0.4152798786671517,0.2080419476912178,0.8,4.1,0.9288480131880568,1.0765855429362148e-08,0.0007482416861419891,True,,2.7302641351195778,75,-0.540707394433017,3,0.2792533008138264,11
rbf,logistic,r=2.5,rbf(gamma=2.5),Reduced Rank,4.6793397430184266e-05,0.0001419214259626,438.01968295763135,1.0059876979475396e-07,0.4480283456900454,0.1563083557510434,0.7,3.7,0.9353591126803368,2.193159031049774e-07,0.0006370715111717258,True,,1.017603161540905,61,0.4274657012797172,4,-0.5968170347872019,9
rbf,logistic,r=2.5,rbf(gamma=25.0),Reduced Rank,0.2798737920269739,0.1580160159565166,416.5559576015929,0.0006432663309224,0.4356118445420838,0.1755052774095578,0.5,4.2,0.9280741552002464,7.954227065898323e-08,0.0007462088422751051,True,,2.3414657415458677,73,0.79474879452512,5,-0.12730761778099114,10
rbf,logistic,r=2.5,rbf(gamma=5.0),Reduced Rank,0.0001150447216355,0.00012316558036,515.9240254374627,2.118270615371095e-07,0.447992775212681,0.1454507108093918,0.6,3.7,0.9343329859556826,1.032614641571783e-07,0.0007140300453098148,True,,1.796449861302802,71,1.5445670744780138,6,-0.7400196693130952,8
rbf,logistic,r=2.5,rbf(gamma=50.0),Reduced Rank,11.5507650134824,7.583087905764035,421.9564553256069,0.0271240557001727,0.4297109947810079,0.2168444436270696,0.4,4.2,0.9307998259758308,3.4758003697454853e-08,0.0006655628260946152,True,,1.9304519826527808,72,3.1749689424314433,7,6.713896987447742,14
hermite,logistic,r=3.2,hermite(ugly),PCR,0.0,0.0,9.739640153223466,0.0,0.4677323340440559,0.0107919948842259,0.0,1.0,,0.0,0.01084384637679898,True,,-4.384799592766832,1,-4.511274740095523,1,-4.186236299852986,1
hermite,logistic,r=3.2,hermite(good),PCR,0.0,0.0,924.4125897034626,0.0,0.4981580819591143,0.0041131681973806,0.7,4.0,0.9255311798167682,4.340972026284362e-14,0.00035929471179315287,True,,0.0505764047661914,20,1.90880884740773,2,2.1308329090169806,12
hermite,logistic,r=3.2,hermite(bad),PCR,5.59447980889368e-08,3.011903083962707e-08,88.51831766354223,6.837452956107452e-10,0.49971033645295,0.0043205153881042,0.7,4.0,0.9252479786003194,0.0,0.0003605046424706394,True,,-0.5653650114152822,16,2.6024658926878033,3,-1.6145042926192197,9
linear,logistic,r=3.2,linear,PCR,0.0,0.0,4.069897211860997,0.0,0.7587533122399719,0.0051244233651364,0.0,4.2,0.9628865613458626,0.0,0.007040212527121558,True,,-3.03227678884787,3,0.0,1,0.26307761909239535,10
poly,logistic,r=3.2,poly(p=1),PCR,9.43786647720366e-07,4.7960062475832e-07,73.0007294346321,1.3882026698326162e-08,0.5000002934516853,0.0044181446147742,0.6,4.0,0.9259210096287908,0.0,0.0003573315734054374,True,,1.1745836296310053,37,0.0,1,-1.944817980865127,4
poly,logistic,r=3.2,poly(p=2),PCR,9.43786647720366e-07,4.7960062475832e-07,73.0007294346321,1.3882026698326162e-08,0.5000002934516853,0.0044181446147742,0.6,4.0,0.9259210096287908,0.0,0.0003573315734054374,True,,1.1745836296310053,38,0.0,2,-1.944817980865127,5
poly,logistic,r=3.2,poly(p=3),PCR,9.43786647720366e-07,4.7960062475832e-07,73.0007294346321,1.3882026698326162e-08,0.5000002934516853,0.0044181446147742,0.6,4.0,0.9259210096287908,0.0,0.0003573315734054374,True,,1.1745836296310053,39,0.0,3,-1.944817980865127,6
poly,logistic,r=3.2,poly(p=4),PCR,9.43786647720366e-07,4.7960062475832e-07,73.0007294346321,1.3882026698326162e-08,0.5000002934516853,0.0044181446147742,0.6,4.0,0.9259210096287908,0.0,0.0003573315734054374,True,,1.1745836296310053,40,0.0,4,-1.944817980865127,7
rbf,logistic,r=3.2,rbf(gamma=5.0),PCR,0.0004196063274838,0.000194706911305,21.72756297920388,1.977927573636759e-05,0.5149038001146591,0.0075401811253851,0.6,4.0,0.926995486134354,0.0,0.00038785172795561683,True,,-0.255362139341268,46,-5.060957422799037,1,-1.8500366635063203,8
rbf,logistic,r=3.2,rbf(gamma=2.5),PCR,3.2598900951906404e-05,1.5378191701918934e-05,34.20233117753412,1.0104795005886708e-06,0.5049317009713776,0.0053554693424946,0.6,4.0,0.9262159292290336,0.0,0.00036210437271001446,True,,-0.3044492511220777,45,-4.332241058851651,2,-2.0240621126329175,2
rbf,logistic,r=3.2,rbf(gamma=1.0),PCR,9.437865287035312e-07,4.796007560785478e-07,73.00071468029435,1.3882026700296417e-08,0.5000002934516835,0.0044181446147249,0.6,4.0,0.925921009628562,0.0,0.0003573315733200235,True,,-0.1503613214489308,48,-3.290328843814299,3,-1.9448180475407337,3
rbf,logistic,r=3.2,rbf(gamma=12.5),PCR,0.0068239623414502,0.0018466005066354,14.54730802668032,0.0004678432027476,0.5483849381990897,0.0182651925538346,0.7,4.4,0.925238456967982,0.0,0.000939457558794675,True,,1.3327753784719694,65,0.44491196438852293,4,0.4548596274970026,11
rbf,logistic,r=3.2,rbf(gamma=0.5),PCR,6.076346773453424e-08,3.183162251126621e-08,137.8674695497964,4.782368489097969e-10,0.4988352321604472,0.0042326234567614,0.6,4.0,0.9258234136515012,1.2743028854345084e-11,0.00035728961298672827,True,,0.1801421716961861,54,1.1232723863301577,5,2.339346037494931,13
rbf,logistic,r=3.2,rbf(gamma=25.0),PCR,0.0323784182214088,0.0058070124935369,11.974747916528818,0.0027026336786186,0.5904531348050416,0.0223844459171711,0.6,5.0,0.9257904574837414,0.0,0.002997836909875514,True,,3.0394749925818285,76,2.909291843998591,6,3.9595848245181875,14
rbf,logistic,r=3.2,rbf(gamma=50.0),PCR,0.1110082690981965,0.0096239261639912,10.693701368116022,0.0103805780411559,0.6399887321650288,0.0165914972782516,0.6,5.0,0.9264441023391404,0.0,0.007206351090754858,True,,3.5530533940805795,79,8.206051130748698,7,10.251228321993231,15
hermite,logistic,r=3.2,hermite(good),Reduced Rank,6.707841265640092e-05,0.0002121068575173,1672.7960204337974,5.825437465770727e-08,0.5579883270253856,0.0337291329743238,0.9,3.1,0.8439446182653672,4.1216925306342134e-05,0.002208709189053277,True,,0.4822354306044835,25,-1.9623793714608657,1,0.9738269944463972,13
hermite,logistic,r=3.2,hermite(ugly),Reduced Rank,4.59092025754072e-17,1.1245412080781495e-16,0.0935694983620942,4.906752337298558e-16,1.3155833292598436,0.3049098215541913,0.9,2.5,4.389597866411173,1.5289887788413088,5.6751952042819825e+29,True,,-0.0410520164567678,19,-0.13388917445252302,2,6.780595500366025,14
hermite,logistic,r=3.2,hermite(bad),Reduced Rank,0.0023606171578633,0.0073131579764376,1392.7178724795797,2.17178029463765e-06,0.5536054595050631,0.036020201199349,0.9,3.4,0.88024398302623,3.831725926950469e-05,0.003026708418693482,True,,2.0571690710902284,35,2.0962685459133885,3,0.7535425763346771,12
linear,logistic,r=3.2,linear,Reduced Rank,3.515905034558861e-16,2.157769252019967e-16,0.2347805044087136,1.4475490178977849e-15,0.7577811695597001,0.0052690525980183,0.0,1.8,0.9636927745770788,0.0,0.010062566370255575,True,,-3.7021660218809247,2,0.0,1,-5.822503984542475,1
poly,logistic,r=3.2,poly(p=1),Reduced Rank,2.843430141768724e-05,3.755342344872157e-05,397.9534707384624,6.982355309671476e-08,0.5087996617199295,0.0042209019935415,1.0,3.8,0.920955074705929,3.517192848079276e-08,0.000538327717048004,True,,4.547026539295973,41,0.0,1,-1.0982491057235606,4
poly,logistic,r=3.2,poly(p=2),Reduced Rank,2.843430141768724e-05,3.755342344872157e-05,397.9534707384624,6.982355309671476e-08,0.5087996617199295,0.0042209019935415,1.0,3.8,0.920955074705929,3.517192848079276e-08,0.000538327717048004,True,,4.547026539295973,42,0.0,2,-1.0982491057235606,5
poly,logistic,r=3.2,poly(p=3),Reduced Rank,2.843430141768724e-05,3.755342344872157e-05,397.9534707384624,6.982355309671476e-08,0.5087996617199295,0.0042209019935415,1.0,3.8,0.920955074705929,3.517192848079276e-08,0.000538327717048004,True,,4.547026539295973,43,0.0,3,-1.0982491057235606,6
poly,logistic,r=3.2,poly(p=4),Reduced Rank,2.843430141768724e-05,3.755342344872157e-05,397.9534707384624,6.982355309671476e-08,0.5087996617199295,0.0042209019935415,1.0,3.8,0.920955074705929,3.517192848079276e-08,0.000538327717048004,True,,4.547026539295973,44,0.0,4,-1.0982491057235606,7
rbf,logistic,r=3.2,rbf(gamma=0.5),Reduced Rank,3.722547952961912e-07,6.666582489625094e-07,391.9291757643896,1.069037006252809e-09,0.5069542242467999,0.004360573322521,0.8,3.7,0.9248148890573727,9.308912307659511e-09,0.0005664261336473565,True,,1.4777398210487012,69,-5.098479462493309,1,-1.6589884939475459,3
rbf,logistic,r=3.2,rbf(gamma=1.0),Reduced Rank,3.0387294916451773e-05,4.153741856856856e-05,411.1980970730573,6.982343617698467e-08,0.5056460163196526,0.0030300567663213,0.7,3.7,0.922347086244682,4.9380015965105883e-08,0.00043854904923562284,True,,1.28762332437346,64,-3.132706009314738,2,-1.8142717313521253,2
rbf,logistic,r=3.2,rbf(gamma=2.5),Reduced Rank,0.0040900591599762,0.0046134337020202,370.0095101681071,1.293965033416177e-05,0.5070126780308721,0.004606601311736,1.0,4.0,0.9120917602983912,5.804025815514535e-09,0.0005831357274150805,True,,3.0531777021899216,77,-3.0514081084213105,3,-0.8556048351041308,8
rbf,logistic,r=3.2,rbf(gamma=12.5),Reduced Rank,9.8025159275337,7.540707907007321,384.0760632919928,0.0253567774222754,0.514066591111277,0.0150913548089099,0.9,4.0,0.9120740338066547,0.0,0.000535987821258414,True,,3.2293927037476484,78,-2.754542382431058,4,-0.8369238417082662,9
rbf,logistic,r=3.2,rbf(gamma=25.0),Reduced Rank,82.48152614766416,16.36100781376173,411.6284802458875,0.2084965612470443,0.5284313083160219,0.0189018151102014,0.7,4.2,0.9124081864064648,0.0,0.0006010954580871061,True,,3.900527934908548,80,0.5168672838639129,5,-0.04015499114860366,11
rbf,logistic,r=3.2,rbf(gamma=5.0),Reduced Rank,0.2981781143076719,0.3692917446066952,405.8382939023145,0.0007369907806461,0.5156486085386446,0.0228713075380909,1.0,4.0,0.9024799578764588,0.0,0.000942755794036067,True,,4.092219590711048,81,1.9420871291593294,6,-0.6590317875368465,10
rbf,logistic,r=3.2,rbf(gamma=50.0),Reduced Rank,673.9484167086775,789.8958570394832,465.9614871475543,1.3305251806696965,0.5528401190099437,0.0353006359607812,1.2,4.3,0.9082192190794216,0.0,0.000674581151027259,True,,7.5509765433892415,83,11.578181549637192,7,7.5725110170871455,15
hermite,logistic,r=4.0,hermite(good),PCR,0.0,0.0,434.519780716672,0.0,0.5000579343293992,0.0006740647832226,0.0,4.0,0.961075494100256,0.0,0.0003814682100544462,True,,-1.2864275534545129,10,-0.5689696491234175,1,0.5192082026064454,12
hermite,logistic,r=4.0,hermite(bad),PCR,1.0399341832609742e-06,2.1471667325774986e-07,44.645516244559616,2.3281256336116792e-08,0.5035459796161805,0.0007271365516684,0.0,4.0,0.9617701729731654,0.0,0.0003727098491344457,True,,-1.5591808442387842,6,0.12288226505389244,2,-3.2470893524619857,1
hermite,logistic,r=4.0,hermite(ugly),PCR,0.0,0.0,11.647060777439814,0.0,0.8673312943831342,0.0145028398109177,1.0,1.0,,0.0,0.0018561648783700963,True,,-1.6837413918080515,5,0.4460873840695244,3,-0.7379510474547302,10
linear,logistic,r=4.0,linear,PCR,0.0,0.0,4.127402477323225,0.0,0.9314097651151838,0.004737577620622,1.0,4.0,0.6571168251884812,0.0,0.0011145810130116993,True,,0.4821966172166828,6,0.0,1,3.797463715300053,14
poly,logistic,r=4.0,poly(p=1),PCR,1.6988495926082075e-05,3.310739762971067e-06,39.60556700994962,4.2896255702731926e-07,0.5043790452390557,0.0007282514127728,0.1,4.0,0.9594069394117732,2.3834529905286672e-09,0.0003822939847530468,True,,-0.5916029807659504,29,0.0,1,-0.9764624215860618,5
poly,logistic,r=4.0,poly(p=2),PCR,1.6988495926082075e-05,3.310739762971067e-06,39.60556700994962,4.2896255702731926e-07,0.5043790452390557,0.0007282514127728,0.1,4.0,0.9594069394117732,2.3834529905286672e-09,0.0003822939847530468,True,,-0.5916029807659504,30,0.0,2,-0.9764624215860618,6
poly,logistic,r=4.0,poly(p=3),PCR,1.6988495926082075e-05,3.310739762971067e-06,39.60556700994962,4.2896255702731926e-07,0.5043790452390557,0.0007282514127728,0.1,4.0,0.9594069394117732,2.3834529905286672e-09,0.0003822939847530468,True,,-0.5916029807659504,31,0.0,3,-0.9764624215860618,7
poly,logistic,r=4.0,poly(p=4),PCR,1.6988495926082075e-05,3.310739762971067e-06,39.60556700994962,4.2896255702731926e-07,0.5043790452390557,0.0007282514127728,0.1,4.0,0.9594069394117732,2.3834529905286672e-09,0.0003822939847530468,True,,-0.5916029807659504,32,0.0,4,-0.9764624215860618,8
rbf,logistic,r=4.0,rbf(gamma=2.5),PCR,0.0005547217290181,0.0001053765830945,19.405439123084417,2.8567477309095717e-05,0.5152383056640037,0.0008119745527435,0.2,4.0,0.9617288271019324,0.0,0.0003856922173953259,True,,-2.350418446166847,10,-4.429414582486907,1,-3.057015668058075,2
rbf,logistic,r=4.0,rbf(gamma=5.0),PCR,0.0065536987862895,0.0009987153942187,13.444263861878683,0.00048735202713,0.5359100734484307,0.001021694516193,0.2,4.0,0.9608563896598196,0.0,0.00041916539663318456,True,,-2.1527048704444227,16,-4.065308970892025,2,-2.8473225734040897,3
rbf,logistic,r=4.0,rbf(gamma=0.5),PCR,1.0030740396994634e-06,2.848903262449255e-07,65.89873256141965,1.5229814150724482e-08,0.5015951683912734,0.0006993219299996,0.2,4.0,0.9610251635956124,4.375362294695151e-10,0.0003814177841320554,True,,-2.272290037514035,12,-1.5841830183165588,3,-2.329352862215176,4
rbf,logistic,r=4.0,rbf(gamma=1.0),PCR,1.575328664806465e-05,3.791036623990708e-06,36.7089122820538,4.290675784153633e-07,0.5043147390469478,0.0007224193275617,0.2,4.0,0.961197824384753,2.499884188544854e-09,0.00038089978224066203,True,,-2.3894103504794435,9,-0.7022727480546922,4,-0.7497312918449717,9
rbf,logistic,r=4.0,rbf(gamma=12.5),PCR,0.0930559157624784,0.0081364320437647,10.643220721910314,0.0087413227891655,0.5863876678871142,0.0019992399728763,0.2,5.0,0.9594866438469668,0.0,0.0006712970769282404,True,,0.7455464894131888,59,-0.03920843753662817,5,-0.22027293011557997,11
rbf,logistic,r=4.0,rbf(gamma=25.0),PCR,0.3351584555532877,0.0176223093144076,10.194353469240404,0.0328747971225436,0.6282330307893229,0.0035457259299294,0.1,5.0,0.9577757280933534,0.0,0.0018830143257904245,True,,1.022602002311661,62,2.3984615269960603,6,3.00718355315223,13
rbf,logistic,r=4.0,rbf(gamma=50.0),PCR,0.6644995525995425,0.0257948120355846,10.436188270699263,0.0636690261344501,0.6558934162903024,0.0075311128337421,0.1,5.0,0.9560505420580376,0.0,0.008459726067623146,True,,1.3802216462065977,66,8.421926230290648,7,9.770729940840143,15
hermite,logistic,r=4.0,hermite(good),Reduced Rank,1.611794319555456e-10,8.470124128506991e-11,1824.2091957633304,8.629003921099616e-14,0.5506555567245053,0.0158800359757342,0.9,3.8,0.9119784072473957,1.3409907054340309e-05,0.0010975505120447262,True,,1.0348443342722464,29,-1.4725938697841103,1,2.5972792569917136,13
hermite,logistic,r=4.0,hermite(ugly),Reduced Rank,0.0,0.0,0.0,2.790432850546436e-16,1.2954191926555203,0.0453806168920083,1.0,1.7,3.005709921138877,1.007059742480271,9.284753950666952e+22,True,,-0.5470960221723152,17,0.32056725116144724,2,6.294350215587276,15
