family,system,kind,kind_n,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,agg_horizon_instab,agg_horizon_sens,sc,vamp2,admissible_v2_fam,violations_v2_fam,rank_v2_fam,admissible_v2_pooled,violations_v2_pooled,rank_v2_pooled,admissible_v3_fam,violations_v3_fam,rank_v3_fam,admissible_v3_pooled,violations_v3_pooled,rank_v3_pooled,true_eig_err,agg_koopman_gap,score_noSSL_fam,score_noSSL_pooled,score_fam,score_pooled
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5091025541070499),PCR,0.1150472311411497,11.039036674489305,0.0790018026420507,0.0104218542372468,,,,4.0,1.5010875366594512e-05,0.0,-1.0654679400243328,3.000000000000332,True,,16,True,,31,True,,19,True,,32,,0.0080771458717482,-2.132809492453381,-1.0080138416078575,-1.3259974435790658,-1.2865550305545919
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5248674161998298),PCR,0.1201055761313409,11.119239863526644,0.0792516733371135,0.0108015995342731,,,,4.0,2.0269693430052804e-05,0.0,-1.067371985520227,3.0000000000002487,True,,18,True,,32,True,,21,True,,33,,0.0091602078649107,-1.8017431475245353,-0.9942394550365219,-0.8377881071542589,-1.2738034798019282
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.1231347417915074),PCR,0.3659975694373334,10.90862058977917,0.0725902242051621,0.0335512236790281,,,,2.0,8.696394122675866e-05,0.0,-1.1347257128650032,3.000000000000361,True,,15,True,,9,True,,10,True,,9,,0.0165358534880587,-1.538913163950269,-2.753559678060332,-1.2157144503016324,-3.0693055088818895
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5280804015419744),PCR,0.1201101711534649,11.132803742850747,0.0854460647011685,0.0107888519305477,,,,4.0,3.039340778709932e-05,0.0,-1.067759181217911,3.0000000000002203,True,,19,True,,34,True,,25,True,,35,,0.0091366628643135,-1.5100787951788168,-0.9486628510588604,-0.4910258001341096,-1.2284348738102713
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.43361315287131097),PCR,0.1154917575958731,11.127173634157264,0.0775477847335369,0.0103792536535375,,,,4.0,9.63647626139874e-06,0.0,-1.056252247134708,3.000000000000337,True,,20,True,,30,True,,23,True,,31,,0.0205381528832469,-0.8981295078199181,-0.9883525942246951,-0.04461204298519911,-1.2619431972729331
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5299918816931555),PCR,0.1192093398345993,11.145430043839688,0.0843109992612028,0.010695804411826,,,,4.0,1.46188744909459e-05,0.0,-1.0679893948644623,3.0000000000004423,True,,21,True,,33,True,,20,True,,34,,0.008231983291538,-1.793059998544749,-0.9602502830586055,-1.2244464499568755,-1.2401459744747327
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5172457127233674),PCR,0.116265101827924,11.14188033814628,0.0913254493387637,0.0104349623492068,,,,4.0,1.424996330756656e-05,0.0,-1.0664523308279172,3.000000000000327,True,,22,True,,37,True,,24,True,,37,,0.0088752789169872,-1.5836467666206089,-0.9122063344257576,-0.7721022153602044,-1.1912763291051875
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5322788041455077),PCR,0.1149376798777667,11.138171490075711,0.0892085274440373,0.0103192593129112,,,,4.0,1.5244170724959538e-05,0.0,-1.0682646904946418,3.000000000000279,True,,23,True,,36,True,,27,True,,36,,0.0077167130190931,-1.7638090390456869,-0.932489818457136,-0.8664026999716481,-1.2125333961667473
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.23806951525831982),PCR,0.0498983042728927,11.510131063639502,0.0948602359610957,0.0043351638653812,,,,4.0,7.826835858937287e-06,0.0,-1.031602865015181,3.0000000000002367,True,,17,True,,28,True,,26,True,,28,,0.01012643955439,-2.149852461892319,-1.0340325820977108,-0.9420290474957652,-1.2943817626083225
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0497348323996596),PCR,0.262101145225781,11.011571147955465,0.0943835968717407,0.0238023386221725,,,,4.0,3.458187126181844e-05,0.0,-1.1269502959248312,3.000000000000424,True,,26,True,,40,True,,29,True,,40,,0.0199578335633085,0.7601043328765018,-0.7162455731565894,1.0035204283202281,-1.0278145211415022
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0344914254467348),PCR,0.2601301284801252,10.92457081544942,0.1095921910666375,0.0238114735008401,,,,4.0,1.1620704554515804e-05,0.0,-1.1253192397357348,3.000000000000417,True,,28,True,,44,True,,30,True,,44,,0.0210158434933733,0.9052874677039546,-0.6057776962168732,1.1730870132885456,-0.9164704557408453
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0182051082140997),PCR,0.274266300850827,11.423641817130486,0.0860255655193818,0.024008657242697,,,,4.0,5.595179660811134e-06,0.0,-1.123570339215278,3.000000000000349,True,,29,True,,39,True,,33,True,,39,,0.0049795681432419,-0.6543143728880166,-0.7951747515903342,-0.23837470905387442,-1.1049280177567573
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0561608030839489),PCR,0.2580295729775946,10.972408128020836,0.0995679199424279,0.0235162208666528,,,,4.0,5.545509595750176e-05,0.0,-1.1276361904463654,3.000000000000396,True,,30,True,,41,True,,32,True,,41,,0.0194526666667652,1.0036572256445075,-0.6829805109293581,1.299439225011723,-0.994917915175412
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.9522780610332793),PCR,0.3120193126755701,10.43168775418506,0.083035398858499,0.029910722025819,,,,4.0,6.524374777461261e-05,0.0,-1.1164241749517716,3.000000000000506,True,,27,True,,38,True,,28,True,,38,,0.0068647127129935,-1.0163892267042065,-0.8072407596750052,-0.873584715713425,-1.1131551717852326
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=6.94686518776038),PCR,0.1422341679592294,10.608637697354355,0.1400242950113658,0.0134073923548827,,,,5.0,0.0001062338169725,0.0,-1.492846049717256,3.00000000000049,True,,32,True,,78,True,,16,True,,68,,0.0102498772143789,1.5794196360382502,0.44029428006685184,-0.556661280474686,-0.06783051898011044
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.059983763386311),PCR,0.2818582463360317,11.588131622077928,0.0965369603345587,0.0243230104324177,,,,4.0,4.735281371570643e-06,0.0,-1.128043770979943,3.000000000000336,True,,31,True,,42,True,,35,True,,42,,0.0051047868170629,-0.1264612978151054,-0.7099842628861148,0.2880551781740572,-1.0221406156654698
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.246269483583015),PCR,0.5278929374442032,11.747406319009672,0.0869131410228014,0.0449369778407992,,,,2.0,0.0,0.0,-1.2392095854850589,3.000000000000471,True,,24,True,,11,True,,17,True,,11,,0.0131148748816676,-0.8627090644429997,-2.5736329619727827,-1.4037540289333434,-2.945506573158729
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=3.47343259388019),PCR,0.0526766451653197,12.60373803300664,0.1387990741059098,0.0041794462109074,,,,5.0,8.717322122053783e-05,0.0,-1.328332215168284,3.000000000000496,True,,33,True,,71,True,,22,True,,61,,0.0206251879279893,3.4110948477569134,0.30547647212489776,2.2725495864329406,-0.11427300027209417
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0645576082910153),PCR,0.2712428171451473,11.674664894437596,0.0988057859983477,0.0232334563430922,,,,4.0,2.787735089415655e-05,0.0,-1.12853094209432,3.000000000000339,True,,34,True,,43,True,,37,True,,43,,0.004714157022616,0.19783814549612566,-0.6997342579535688,0.6039750989502343,-1.012152314598048
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.736716296940095),PCR,0.0170603710118125,14.784524458783189,0.1281416525840308,0.0011539343764064,,,,4.0,6.227808579928329e-05,0.0,-1.194965533072038,3.0000000000005778,True,,25,True,,35,True,,18,True,,30,,0.0206587080246848,2.415628445971921,-0.9144290081516766,1.9307077453387818,-1.2625351192059562
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.072820432856399),PCR,0.3669612244474955,10.209752783122845,0.1204299312010695,0.0359422242871637,,,,4.0,0.0002192672377449,0.0,-1.36457258684265,3.000000000000501,True,,35,True,,46,True,,34,True,,45,,0.0178843679047967,2.6476544962163864,-0.4823845955228717,1.2767162276880943,-0.9216020639909537
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.119967526772622),PCR,0.3519479367077722,9.952898469991135,0.1289615235124657,0.0353613510445149,,,,5.0,0.0001795074814516,0.0,-1.2286882113991977,3.000000000000556,True,,37,True,,84,True,,38,True,,79,,0.0195409275473088,3.328651129651147,0.5358116036116851,2.6806790717959106,0.16958997831605177
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.0364102164281994),PCR,0.3488827838491606,10.138046655320425,0.1280982141923232,0.0344132154556684,,,,5.0,0.0001777029678764,0.0,-1.2215707140519576,3.000000000000504,True,,38,True,,82,True,,39,True,,78,,0.0191573722966798,3.497191545909523,0.5307976037134785,2.9979927087078764,0.16839943286910655
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.0689828508934696),PCR,0.3551063788876349,9.897783049734512,0.1559367395857076,0.0358773653759929,,,,5.0,0.0001812408056536,0.0,-1.2243603846968631,3.0000000000004223,True,,39,True,,92,True,,41,True,,88,,0.0195877603695823,4.016182428057862,0.7337778045812975,3.665096671714339,0.3698810481915018
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=13.89373037552076),PCR,0.3021110472297101,9.920355033310951,0.1615947090910078,0.0304536527387648,,,,5.0,0.000176987454729,0.0,-1.6467389507121688,3.0000000000005067,True,,42,True,,93,True,,31,True,,76,,0.0110913482495879,3.10366437754519,0.7265129736668952,-0.011438783967941235,0.1357183162956969
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.9045561220665586),PCR,0.5669535863061659,10.859311955292313,0.1045479719841499,0.0522089786756572,,,,4.0,0.0001065309552614,0.0,-1.2100770560463985,3.0000000000008047,True,,36,True,,45,True,,36,True,,46,,0.0058551480521661,1.3100418238835065,-0.5326687043432502,0.273432460376668,-0.8888925872720508
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.239935053545244),PCR,0.3787391305129829,10.097115051572068,0.1358496003211775,0.0375096380083353,,,,5.0,0.000231552903126,0.0,-1.3739605535015835,3.0000000000005045,True,,41,True,,86,True,,40,True,,77,,0.0183283953682869,4.262424061196752,0.6003636750138905,2.826659636770249,0.15610307675470336
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.1291152165820306),PCR,0.3700891563607267,10.449806371196214,0.1643864437443403,0.0354158864972693,,,,5.0,0.0001735331757191,0.0,-1.2294597522542503,3.000000000000467,True,,43,True,,97,True,,45,True,,90,,0.0184703664879649,4.878712097366892,0.8119005037053855,4.405613186978789,0.4452644137219469
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.7344526114852439),PCR,0.521087559491119,11.466011443990794,0.1137445923952082,0.0454462793828986,,,,4.0,0.0001006183233842,0.0,-1.1947579353694664,3.000000000000522,True,,40,True,,47,True,,43,True,,47,,0.0154451354246873,3.081958417117596,-0.448368008943484,2.71146689594738,-0.796362600411371
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.198939329598638),PCR,0.4241930984831048,10.414978873966904,0.1420904335831962,0.0407291367189817,,,,5.0,0.0002078375332864,0.0,-1.3716847258990148,3.000000000000471,True,,44,True,,88,True,,42,True,,81,,0.018266897156224,4.766400894650927,0.673192023256916,3.41196385249819,0.2301539787624767
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.258230433164061),PCR,0.4042141283031694,10.401072663752869,0.1674416907320589,0.0388627347746384,,,,5.0,0.0001785174121018,0.0,-1.3749705836395223,3.000000000000527,True,,45,True,,98,True,,44,True,,89,,0.0176192086598081,4.988499085758827,0.8477917744152805,3.5007324703031,0.40298859720755253
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.099469664799319),PCR,0.4131218270324626,11.408640234463824,0.1460991713767186,0.0362113116499617,,,,5.0,0.0001426305703009,0.0,-1.2269539028762673,3.000000000000421,True,,46,True,,91,True,,48,True,,86,,0.0189674331648278,5.494650996775228,0.7175894306581974,5.130335297929605,0.35229946003261614
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.1123216061678978),PCR,0.4121901202462313,11.95496859366474,0.1428703668315382,0.0344785615300287,,,,5.0,9.34863449570944e-05,0.0,-1.2280421807115325,3.000000000000515,True,,48,True,,90,True,,49,True,,85,,0.0183012217668385,5.472494302797588,0.7014182935359401,4.9111096212626855,0.3355437100147014
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.137965701786939),PCR,0.393158259071962,10.123190410586178,0.1774954850318191,0.0388373865477056,,,,5.0,0.0002412237642773,0.0,-1.36826734022733,3.0000000000005165,True,,47,True,,99,True,,46,True,,92,,0.0186890282859405,5.617778645065824,0.9133587046198597,4.192722922071069,0.47215644843979165
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.2246432123357955),PCR,0.4143116937093644,10.609515964701105,0.1588181798921377,0.0390509515314195,,,,5.0,0.0002150310953997,0.0,-1.3731136860415385,3.000000000000514,True,,49,True,,96,True,,47,True,,87,,0.0187184455932766,5.5699374145217,0.7960506884632708,4.120513632876324,0.35224501965493815
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=27.78746075104152),PCR,0.3627592308710043,10.543689969643452,0.2134346658773078,0.0344053392991857,,,,5.0,0.0004454493411719,0.0,-1.758759606577929,3.0000000000005334,True,,50,True,,102,True,,50,True,,93,,0.0116628740728151,8.567670881311836,1.1550702751302222,4.710882248063713,0.5040991463952247
hermite,duffing,omega=0.5,omega=0.5,hermite(bad),Reduced Rank,0.2155517647694202,408.88707263394303,0.1592743128019136,0.0528803267945566,0.1200062390702739,0.170012666392528,,2.3,0.0258975101871881,9.28414915582588,-0.8387589539214296,3.0000000000002065,True,,2,True,,116,True,,1,True,,112,,0.023115885398967,-2.0683240211326366,2.363159684774038,-2.7258056699122206,2.20640448881857
hermite,duffing,omega=0.5,omega=0.5,hermite(ugly),Reduced Rank,0.0,0.0,1.4715373581954394,1.1112875817595878e-15,,,,1.4,1.9493257736602208,3.071327922045793e+33,-0.1692971918433142,1.0000100361549296,True,,1,True,,110,True,,2,True,,122,,2.450757607078615,0.0854782161162595,12.836465114794482,1.8312052765069007,14.833140614400357
hermite,duffing,omega=0.5,omega=0.5,hermite(good),Reduced Rank,0.2310070150055955,1340.1289897805916,0.5575231719816592,0.0001778835430996,0.1201538321395908,0.1331837461818688,,4.0,0.5222045314140539,844557151292449.2,-0.992735759529644,2.999999999999924,True,,3,True,,125,True,,3,True,,125,,0.5221116925262311,1.9828458050162745,12.546856407573824,0.8946003934052176,12.307386280503835
linear,duffing,omega=0.5,omega=0.5,linear,Reduced Rank,3.531960648278825e-16,0.2360530213221763,0.3045482089585969,1.4911097043576772e-15,,,,1.0,0.0007890009988402,0.0687681110951242,-1.0107171894756124,1.9999999999999856,True,,1,True,,3,True,,1,True,,3,,0.2141752717180312,0.0,-6.7988169431193946,0.0,-6.151041047879479
poly,duffing,omega=0.5,omega=0.5,poly(p=1),Reduced Rank,4.502079184136166e-15,1.910079828705411,0.0710857133576755,2.157077673612677e-15,8.316252010853433e-15,0.0295183478326493,,1.9,0.0004807061204964,0.1767461701186702,-0.8400144838685107,2.9999999999999485,True,,1,True,,2,True,,1,True,,1,,0.0125112462963008,-4.153672309575777,-7.502180157649937,-4.828587038143517,-7.65960981280489
poly,duffing,omega=0.5,omega=0.5,poly(p=2),Reduced Rank,0.8289059868951691,9.97467040349005,0.0732667552004164,0.0997404893868261,0.2390430994313325,0.0130903931110546,,4.0,1.567115175737932e-06,0.034164462714168,0.0712053784335061,3.000000000000325,True,,2,True,,103,True,,2,True,,99,,0.013089528476998,-0.6434988163914154,1.2230014051926057,-1.2131308804447907,1.5550707225806546
poly,duffing,omega=0.5,omega=0.5,poly(p=3),Reduced Rank,1.4411732966548154,8.730198780245807,0.0851547720285876,0.1910171312197396,0.4137100386855179,0.0148317464939049,,4.0,1.7977206539732116e-05,0.0338920790852433,2.9369187213923578,3.0000000000004925,True,,3,True,,104,True,,3,True,,120,,0.0145307700618262,0.7530137898628025,1.4382108392423922,0.7736184023077876,3.309715143745576
poly,duffing,omega=0.5,omega=0.5,poly(p=4),Reduced Rank,2.257758391497328,9.26067503687787,0.1010897960383641,0.323485454009717,0.4446774433615534,0.0162608571427397,,4.0,4.964490904946217e-05,0.0575192183725998,10.671824437462064,3.000000000002475,True,,4,True,,107,True,,4,True,,124,,0.0178106229090521,4.04415733610439,1.7301121186077704,5.267873190190813,7.756737000892202
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.14039184272393843),Reduced Rank,1.918736503896341,27.0259548676775,0.0503416526132381,0.0709960670507561,,,,2.0,2.0751111375894027e-06,0.0,-1.0188542876607147,3.0000000000002043,True,,1,True,,12,True,,1,True,,12,,0.0098835481916486,-9.414613323458855,-2.4369743985364773,-8.06026035270779,-2.690475159939255
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.28078368544787685),Reduced Rank,4.112438651064382,30.51138866073982,0.0482991852233268,0.1347837260634425,,,,2.0,1.0214212156189896e-05,0.0,-1.0370851702015889,3.000000000000286,True,,2,True,,13,True,,2,True,,13,,0.0087555535879168,-8.166358392956852,-2.287771792226888,-7.089184628729811,-2.5510660169216512
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5615673708957537),Reduced Rank,13.472015318247896,31.79267737451307,0.0485502308594525,0.4237458569326996,,,,2.0,3.910457924116706e-05,0.0,-1.0717774062106011,3.0000000000003,True,,3,True,,14,True,,3,True,,14,,0.0072486189721193,-6.5476238420897435,-2.0602225600860575,-5.7121968169786745,-2.342153136537633
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.1231347417915074),Reduced Rank,18.42886451808385,32.590488512183995,0.0712023363878952,0.5654675753385592,,,,2.0,8.784196765865282e-05,0.0,-1.1347257128650032,3.000000000000361,True,,5,True,,15,True,,5,True,,15,,0.0165364275625855,-4.265898241841428,-1.8100755015047434,-3.9400049887185067,-2.125821332326301
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.10840328821782774),Reduced Rank,2.9301045152332583,34.3592427937909,0.0607986537622168,0.0852784950127818,,,,4.0,0.0,0.0,-1.0146140824284915,3.0000000000002545,True,,6,True,,49,True,,7,True,,48,,0.0121685566012124,-5.230262506073259,-0.29663924443576034,-3.9513551790700308,-0.5478622063848896
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.21680657643565548),Reduced Rank,9.939644419100391,33.415929222565566,0.0609273799265315,0.2974522824996952,,,,4.0,4.969791349562769e-07,0.0,-1.0288529461892646,3.00000000000026,True,,8,True,,53,True,,11,True,,50,,0.0113271986370505,-4.089791739194797,-0.07637770144148054,-2.9090871404042375,-0.3352496507200554
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.246269483583015),Reduced Rank,74.19945598376653,44.29678505313159,0.0868816116163498,1.675052848525425,,,,2.0,0.0,0.0,-1.2392095854850589,3.000000000000471,True,,22,True,,19,True,,8,True,,18,,0.0131116384126095,-2.527571337938299,-1.3815427562496143,-3.0659227975758143,-1.7534163674355605
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.11903475762915991),Reduced Rank,2.220724763838878,33.70844885274255,0.0709689170017617,0.0658803605452227,,,,4.0,0.0,0.0,-1.0160269336521155,3.000000000000296,True,,4,True,,50,True,,6,True,,49,,0.0111210279584275,-5.5222111319262694,-0.280032829350928,-4.336395924675733,-0.5320147620501103
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5091025541070499),Reduced Rank,14.42636716020377,32.03236544276914,0.0775698335517566,0.4503684620475108,,,,4.0,1.50498621990236e-05,0.0,-1.0654679400243328,3.000000000000332,True,,13,True,,61,True,,12,True,,58,,0.0080719884935035,-3.708572580820536,0.09864197583658946,-2.8990657213009903,-0.179899213110145
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0182051082140997),Reduced Rank,29.698893274528952,29.0542994516758,0.0930116751755308,1.0221858325624154,,,,4.0,5.825835142303504e-06,0.0,-1.123570339215278,3.000000000000349,True,,20,True,,73,True,,14,True,,72,,0.0049711859913391,-3.4299876573087307,0.31863814102323046,-3.011353341360065,0.008884874856807473
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.736716296940095),Reduced Rank,2.836537971681102,41.421709883303336,0.1300730241362349,0.0684794997520003,,,,4.0,6.166728332279714e-05,0.0,-1.194965533072038,3.0000000000005778,True,,7,True,,70,True,,4,True,,64,,0.0207354269590931,-1.7564342785953904,0.26219580698969175,-2.238662475622272,-0.08591030406458798
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5299918816931555),Reduced Rank,13.6258574649306,31.781562620307525,0.0828848103057217,0.4287346606495698,,,,4.0,1.4442112540535844e-05,0.0,-1.0679893948644623,3.0000000000004423,True,,15,True,,62,True,,9,True,,59,,0.0082252120835513,-3.695779946162415,0.12563789184413549,-3.124472621550767,-0.15425779957199182
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5248674161998298),Reduced Rank,15.36756952799166,32.813675413380096,0.080089475136946,0.4683281995812448,,,,4.0,1.9773831541280984e-05,0.0,-1.067371985520227,3.0000000000002487,True,,17,True,,63,True,,19,True,,60,,0.0091534818344273,-3.3421558576820147,0.1362360686773874,-2.3755052223566935,-0.14332795608801902
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.2624337080999149),Reduced Rank,6.55260463353514,37.44901515844814,0.073726849724666,0.1749740174958095,,,,4.0,3.934881636968868e-06,0.0,-1.0347367972687191,3.000000000000312,True,,9,True,,54,True,,10,True,,52,,0.0105961145240253,-3.8892957622920505,-0.03830057311007895,-2.8506883894487194,-0.3003332733524858
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5280804015419744),Reduced Rank,14.8864215409851,34.414366958807726,0.0854483819162237,0.4325641543487754,,,,4.0,3.009502247619533e-05,0.0,-1.067759181217911,3.0000000000002203,True,,19,True,,67,True,,21,True,,66,,0.009133057624233,-2.9805284153300295,0.17935423051443117,-1.9587795583311922,-0.10041779223697991
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.2545512770535249),Reduced Rank,6.802862145186332,38.65753623034077,0.0751377568193428,0.1759776439101422,,,,4.0,1.8407780737472728e-06,0.0,-1.0337248785031945,3.000000000000158,True,,10,True,,55,True,,20,True,,53,,0.0097910048392189,-3.7976745466736084,-0.01629033346865638,-2.441228580307964,-0.2777794402089459
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5172457127233674),Reduced Rank,10.684401903787863,34.9435214704192,0.0908788925174775,0.3057620255254625,,,,4.0,1.4002326253037545e-05,0.0,-1.0664523308279172,3.000000000000327,True,,18,True,,65,True,,16,True,,63,,0.0088688904594683,-3.378830287240829,0.1599220398761106,-2.5645908752728652,-0.11914795480331945
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.2586228563616837),Reduced Rank,6.611588099437416,37.29494985341962,0.0859620450261589,0.177278374831524,,,,4.0,1.3370886582375618e-06,0.0,-1.0342478104052373,3.000000000000273,True,,11,True,,59,True,,15,True,,57,,0.0105115671001705,-3.70760091047769,0.05181654238391409,-2.5869622445570384,-0.2099534785895303
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.43361315287131097),Reduced Rank,26.019438709712496,32.58981622676125,0.0775599213717422,0.7983916978441424,,,,4.0,9.65030066824024e-06,0.0,-1.056252247134708,3.000000000000337,True,,23,True,,68,True,,26,True,,69,,0.0205407896752875,-1.8446339913651628,0.2396613792128635,-0.988421761775681,-0.033929223835374486
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.26499594084657774),Reduced Rank,6.477319241456751,38.49793954306125,0.0784561778028662,0.1682510627409462,,,,4.0,1.6172507145695292e-06,0.0,-1.0350653193990371,3.000000000000327,True,,12,True,,56,True,,13,True,,54,,0.0100012592214891,-3.788328681043403,-0.0015068303238346403,-2.7813742709408866,-0.26371600964874753
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.059983763386311),Reduced Rank,35.752591007378214,30.6969652552556,0.1008121057005698,1.1646946435937031,,,,4.0,4.555684012252925e-06,0.0,-1.128043770979943,3.000000000000336,True,,25,True,,76,True,,23,True,,74,,0.0050926415249499,-2.869341885688786,0.42176579042462,-2.452130636601139,0.10960943764526501
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.47613903051663964),Reduced Rank,21.15864089869485,32.496735296348376,0.0778983581483271,0.651100509197071,,,,4.0,2.6830989486748003e-05,0.0,-1.0614638645473706,3.000000000000368,True,,24,True,,66,True,,24,True,,67,,0.0087185145256427,-3.0404459647489497,0.1766838942526055,-2.2790967823492836,-0.09970634198445252
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.2640402007709872),Reduced Rank,6.603934285523953,40.50995130804402,0.0828700333593926,0.163020049945422,,,,4.0,1.090179733498342e-05,0.0,-1.0349428005521395,3.0000000000002824,True,,14,True,,58,True,,17,True,,56,,0.0105310140383195,-3.33296411577372,0.0461166842093898,-2.235451838882438,-0.21602667911195356
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.5322788041455077),Reduced Rank,9.969933352537447,37.6438785026152,0.0890460812718778,0.2648487283754466,,,,4.0,1.489052340675201e-05,0.0,-1.0682646904946418,3.000000000000279,True,,21,True,,64,True,,22,True,,62,,0.0077138221771774,-3.2952316511186064,0.14640490860220629,-2.395130000776051,-0.13363866910740513
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.26613940207275383),Reduced Rank,5.788482752922793,40.81513143048281,0.0849221105691591,0.1418219799875411,,,,4.0,2.2175431207971386e-06,0.0,-1.035211866142663,3.000000000000322,True,,16,True,,57,True,,18,True,,55,,0.0094375564871171,-3.6083022227189794,0.03568559388505238,-2.592368987121351,-0.2266023090096576
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0645576082910153),Reduced Rank,20.396366271423755,35.32793289415924,0.0980590984949391,0.5773438919432471,,,,4.0,2.710650327930608e-05,0.0,-1.12853094209432,3.000000000000339,True,,26,True,,74,True,,25,True,,73,,0.0047082376635298,-2.766547337964523,0.3255626702826871,-2.357715636443094,0.013144613638207826
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.9522780610332793),Reduced Rank,33.951792034143,32.091140816120834,0.0829899615272187,1.0579802141869468,,,,4.0,6.46061493518868e-05,0.0,-1.1164241749517716,3.000000000000506,True,,28,True,,72,True,,28,True,,71,,0.006861467163377,-2.258697451143954,0.29524422904739384,-2.1131997607054798,-0.010670183062833426
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.23806951525831982),Reduced Rank,9.802451141397482,44.0067975442424,0.0947929214284819,0.2227485681397868,,,,4.0,6.652725401457005e-06,0.0,-1.031602865015181,3.0000000000002367,True,,27,True,,69,True,,30,True,,70,,0.0101227825909509,-2.4428005458564583,0.22283869050522248,-1.2322814238646207,-0.037510490005389176
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0497348323996596),Reduced Rank,26.64855675152757,47.00972453993987,0.0964874720927128,0.5668732802058164,,,,4.0,3.3874371334174924e-05,0.0,-1.1269502959248312,3.000000000000424,True,,29,True,,77,True,,31,True,,75,,0.0199688692497645,0.18611106696863128,0.4569003010830936,0.43222110948242104,0.1453313530981808
