system,kind,family,kernel,trial,sc,vamp2
ho,damping=0.3,rbf,rbf(gamma=6.444131868220783),2,-0.9433862075041535,2.999999999999996
ho,damping=0.3,rbf,rbf(gamma=3.4199819473422584),2,-0.9860096952113115,2.9999999999476583
ho,damping=0.3,rbf,rbf(gamma=4.808936516324366),2,-0.9647105899650193,2.999999999999111
ho,damping=0.3,rbf,rbf(gamma=1.3039017336102992),2,-1.0209843934403815,2.9999999990064845
ho,damping=0.3,rbf,rbf(gamma=4.516933191650164),2,-0.9689275522084613,2.9999999999988494
ho,damping=0.3,rbf,rbf(gamma=3.2220659341103914),2,-0.9892978571636765,2.9999999999628186
ho,damping=0.3,rbf,rbf(gamma=2.956205933008021),2,-0.9938017159009971,2.999999999910594
ho,damping=0.3,rbf,rbf(gamma=1.7099909736711292),2,-1.0151628603887235,2.999999999040813
ho,damping=0.3,rbf,rbf(gamma=2.1813181784190117),2,-1.0072550504341473,2.9999999999030638
ho,damping=0.3,rbf,rbf(gamma=6.230925570567944),2,-0.9459661213421353,3.000000000000023
ho,damping=0.3,rbf,rbf(gamma=3.400715855179291),2,-0.9863271771673006,2.9999999999505262
ho,damping=0.3,rbf,rbf(gamma=9.573927686684753),2,-0.9107111396344734,3.000000000000072
ho,damping=0.3,rbf,rbf(gamma=1.129233297912541),2,-1.0228785337936328,2.9999999989526787
ho,damping=0.3,rbf,rbf(gamma=1.557731392641986),2,-1.0175122475833067,2.9999999994442383
ho,damping=0.3,rbf,rbf(gamma=2.404468258162183),2,-1.0033702485431542,2.999999999896421
ho,damping=0.3,rbf,rbf(gamma=1.0623563298995193),2,-1.0234536666481868,2.9999999989052144
ho,damping=0.3,rbf,rbf(gamma=20.58628114789985),2,-0.8342028608874119,3.000000000000704
ho,damping=0.3,rbf,rbf(gamma=5.215606934441197),2,-0.9590572162286182,2.9999999999995017
ho,damping=0.3,rbf,rbf(gamma=9.617873032648731),2,-0.9103084016335665,3.000000000000153
ho,damping=0.3,rbf,rbf(gamma=98.94254110728367),2,-0.6203601269659763,3.0000000000013585
ho,damping=0.3,rbf,rbf(gamma=1.7003579275896454),2,-1.0153157928249268,2.999999999070434
ho,damping=0.3,rbf,rbf(gamma=4.7869638433423765),2,-0.9650232369299635,2.9999999999992584
ho,damping=0.3,rbf,rbf(gamma=12.888263736441566),2,-0.8833153819228592,3.0000000000002705
ho,damping=0.3,rbf,rbf(gamma=6.839963894684517),2,-0.9387372620687067,3.000000000000202
ho,damping=0.3,rbf,rbf(gamma=49.47127055364184),2,-0.7220140410456689,3.000000000000996
ho,damping=0.3,rbf,rbf(gamma=9.999005689043141),2,-0.9068674377459182,3.000000000000201
ho,damping=0.3,rbf,rbf(gamma=19.998011378086282),2,-0.8374786986549407,3.0000000000004174
ho,damping=0.3,rbf,rbf(gamma=23.649647464064167),2,-0.8180901934961264,3.0000000000004436
ho,damping=0.3,rbf,rbf(gamma=1.750634267453919),2,-1.0145121790900031,2.999999999006591
ho,damping=0.3,rbf,rbf(gamma=9.033866383300328),2,-0.9157676166761283,3.0000000000002136
ho,damping=0.3,rbf,rbf(gamma=0.611930111905428),2,-1.0237419669588497,2.9999999897794574
ho,damping=0.3,rbf,rbf(gamma=17.450545427352093),2,-0.8524484921309888,3.00000000000025
ho,damping=0.3,rbf,rbf(gamma=12.461851141135888),2,-0.8865498751518799,3.0000000000003606
ho,damping=0.3,rbf,rbf(gamma=6.870289295450894),2,-0.9383883513233664,3.0000000000001292
ho,damping=0.3,rbf,rbf(gamma=3.572835142850172),2,-0.9835114840897611,2.9999999999940017
ho,damping=0.3,rbf,rbf(gamma=2.6492825486525056),2,-0.9991006605169276,2.999999999834099
ho,damping=0.3,rbf,rbf(gamma=19.147855373369506),2,-0.8423275436684498,3.000000000000775
ho,damping=0.3,rbf,rbf(gamma=41.1725622957997),2,-0.7472610565126202,3.000000000001039
ho,damping=0.3,rbf,rbf(gamma=6.801431710358582),2,-0.9391820522850458,3.00000000000004
ho,damping=0.3,rbf,rbf(gamma=2.905317783329365),2,-0.994673872075977,2.999999999782209
ho,damping=0.3,rbf,rbf(gamma=1.3246412743262528),2,-1.0207282127090274,2.999999998905103
ho,damping=0.3,rbf,rbf(gamma=1.786417571425086),2,-1.013932537367666,2.9999999993116
ho,damping=0.3,rbf,rbf(gamma=1.4526588916646825),2,-1.0190304566696549,2.9999999994455537
ho,damping=0.3,rbf,rbf(gamma=6.420408375919353),2,-0.9436705798486922,2.999999999999905
ho,damping=0.3,rbf,rbf(gamma=8.752400396482342),2,-0.9184856372814915,3.000000000000254
ho,damping=0.3,rbf,rbf(gamma=0.6519508668051496),2,-1.0240654829352778,2.9999999870929344
ho,damping=0.3,rbf,rbf(gamma=197.88508221456735),2,-0.5078077972414266,3.000000000001097
ho,damping=0.3,rbf,rbf(gamma=0.8549954868355646),2,-1.024513696354941,2.9999999984691845
ho,damping=0.3,rbf,rbf(gamma=1.6110329670551957),2,-1.0167074888389294,2.9999999993198374
ho,damping=0.3,rbf,rbf(gamma=39.996022756172565),2,-0.7511785996205445,3.0000000000009543
ho,damping=0.3,rbf,rbf(gamma=4.4629966204979485),2,-0.9697213493234564,2.9999999999981677
ho,damping=0.3,rbf,rbf(gamma=4.999502844521571),2,-0.9620302798550976,2.9999999999986264
ho,damping=0.3,rbf,rbf(gamma=6.277463727907437),2,-0.9453982925030349,3.000000000000144
ho,damping=0.3,rbf,rbf(gamma=3.406710247932346),2,-0.986228335348056,2.999999999949022
ho,damping=0.3,rbf,rbf(gamma=19.235746065297462),2,-0.8418197627080977,3.0000000000003233
ho,damping=0.3,rbf,rbf(gamma=5.19417090535119),2,-0.9593490284226535,2.999999999999593
ho,damping=0.3,rbf,rbf(gamma=13.629699450123645),2,-0.8778569799788216,3.000000000000255
ho,damping=0.3,rbf,rbf(gamma=2.597085452675595),2,-1.0000092387348356,2.9999999998567954
ho,damping=0.3,rbf,rbf(gamma=24.73563527682092),2,-0.8127229461661634,3.000000000000434
ho,damping=0.3,rbf,rbf(gamma=4.843023728355041),2,-0.964227050640777,2.9999999999990234
ho,damping=0.3,rbf,rbf(gamma=1.8218613202619924),2,-1.0133527263077666,2.9999999998850098
ho,damping=0.3,rbf,rbf(gamma=17.504800792964684),2,-0.8521152410298201,3.000000000000345
ho,damping=0.3,rbf,rbf(gamma=12.840816751838705),2,-0.8836717174337811,3.000000000000335
ho,damping=0.3,rbf,rbf(gamma=2.2314983102489743),2,-1.0063845274600736,2.99999999991109
ho,damping=0.3,rbf,rbf(gamma=12.554927455814873),2,-0.8858376186368287,3.0000000000004126
ho,damping=0.3,rbf,rbf(gamma=0.9109306601309962),2,-1.0243526190717487,2.9999999993414703
ho,damping=0.3,rbf,rbf(gamma=6.813420495864692),2,-0.9390434863881891,3.0000000000000173
ho,damping=0.3,rbf,rbf(gamma=28.010148279262705),2,-0.7974887360686936,3.000000000001108
ho,damping=0.3,rbf,rbf(gamma=9.790881790486848),2,-0.9087350381878104,3.00000000000021
ho,damping=0.3,rbf,rbf(gamma=10.431213868882393),2,-0.9030725830906307,3.000000000000201
ho,damping=0.3,rbf,rbf(gamma=16.99770127839231),2,-0.8552566926970181,3.000000000000297
ho,damping=0.3,rbf,rbf(gamma=25.77652747288313),2,-0.8077315756399397,3.000000000000586
ho,damping=0.3,rbf,rbf(gamma=13.679927789369033),2,-0.8774943956936306,3.000000000000395
ho,damping=0.3,rbf,rbf(gamma=2.4484950955387124),2,-1.0026015461141011,2.9999999998802824
ho,damping=0.3,rbf,rbf(gamma=4.895440895243424),2,-0.9634869992932289,2.9999999999990354
ho,damping=0.3,rbf,rbf(gamma=14.005074139631352),2,-0.8751682673061201,3.000000000000322
ho,damping=0.3,rbf,rbf(gamma=8.498850639196155),2,-0.9209858780305029,3.000000000000234
ho,damping=0.3,rbf,rbf(gamma=14.640372595199155),2,-0.8707239383921351,3.000000000000437
ho,damping=0.3,rbf,rbf(gamma=82.3451245915994),2,-0.6483087030582011,3.0000000000013896
ho,damping=0.3,rbf,rbf(gamma=129.93341614092543),2,-0.5774048222054353,3.0000000000009117
ho,damping=0.3,rbf,rbf(gamma=18.067732766600656),2,-0.8486966735869095,3.0000000000003295
ho,damping=0.3,rbf,rbf(gamma=38.29571074673901),2,-0.7570110539687425,3.000000000000699
ho,damping=0.3,rbf,rbf(gamma=24.923702282271776),2,-0.8118102855586531,3.000000000000537
ho,damping=0.3,rbf,rbf(gamma=13.602863420717163),2,-0.8780510640380529,3.0000000000002047
ho,damping=0.3,rbf,rbf(gamma=10.38834181070238),2,-0.9034441367756574,3.0000000000000973
ho,damping=0.3,rbf,rbf(gamma=3.643722640523985),2,-0.9823655665057476,2.9999999999929243
ho,damping=0.3,rbf,rbf(gamma=29.28074519039831),2,-0.791926017933601,3.0000000000004294
ho,damping=0.3,rbf,rbf(gamma=102.12615028463873),2,-0.6154591282322903,3.0000000000011102
ho,damping=0.3,rbf,rbf(gamma=27.25939890024729),2,-0.8008632902633013,3.0000000000007816
ho,damping=0.3,rbf,rbf(gamma=0.9907725176108307),2,-1.0239551819881618,2.9999999989499013
ho,damping=0.3,rbf,rbf(gamma=8.925993240995897),2,-0.9168023463475399,3.000000000000112
ho,damping=0.3,rbf,rbf(gamma=395.7701644291347),2,-0.38776799336171686,3.0000000000008873
ho,damping=0.3,rbf,rbf(gamma=13.740578590901787),2,-0.8770577455902482,3.000000000000308
ho,damping=0.3,rbf,rbf(gamma=9.686047456710082),2,-0.9096861111875216,3.0000000000001954
ho,damping=0.3,rbf,rbf(gamma=17.851986481991794),2,-0.8499985239652696,3.0000000000002855
ho,damping=0.3,rbf,rbf(gamma=259.86683228185086),2,-0.46106910925860484,3.000000000003168
ho,damping=0.3,rbf,rbf(gamma=25.109854911629746),2,-0.810911673957916,3.000000000000549
ho,damping=0.3,rbf,rbf(gamma=47.29929492812833),2,-0.7282538837218585,3.0000000000007376
ho,damping=0.3,rbf,rbf(gamma=79.99204551234513),2,-0.6526503274974278,3.0000000000010876
ho,damping=0.3,rbf,rbf(gamma=13.626840991729384),2,-0.8778776409430635,3.000000000000272
ho,damping=0.3,rbf,rbf(gamma=3.963090070443323),2,-0.9773048465345215,2.99999999999834
ho,damping=0.3,rbf,rbf(gamma=34.90109085470419),2,-0.7693132703547678,3.000000000000667
ho,damping=0.3,rbf,rbf(gamma=1.9815450352216615),2,-1.0106835275648387,2.999999999863033
ho,damping=0.3,rbf,rbf(gamma=204.25230056927745),2,-0.5024301696608772,3.000000000002029
ho,damping=0.3,rbf,rbf(gamma=6.341997445703443),2,-0.9446152561222967,3.000000000000132
ho,damping=0.3,rbf,rbf(gamma=6.3950520683351035),2,-0.9439752632037632,3.0000000000000044
ho,damping=0.3,rbf,rbf(gamma=36.80389527909014),2,-0.7623047182448235,3.000000000001217
ho,damping=0.3,rbf,rbf(gamma=58.56149038079662),2,-0.6982034451839783,3.0000000000008273
ho,damping=0.3,rbf,rbf(gamma=7.145670285700344),2,-0.9352651417591558,3.000000000000067
ho,damping=0.3,rbf,rbf(gamma=5.298565097305011),2,-0.9579342183747537,2.9999999999997375
ho,damping=0.3,rbf,rbf(gamma=12.790104136670207),2,-0.8840535506016786,3.000000000000389
ho,damping=0.3,rbf,rbf(gamma=1.2903867840698169),2,-1.0211481601968844,2.999999999070265
ho,damping=0.3,rbf,rbf(gamma=164.6902491831988),2,-0.5386342983117813,3.0000000000014326
ho,damping=0.3,rbf,rbf(gamma=1039.4673291274034),2,-0.22591407350299403,3.00000000000217
ho,damping=0.3,rbf,rbf(gamma=38.471492130594925),2,-0.7563983802476708,3.0000000000006697
ho,damping=0.3,rbf,rbf(gamma=73.60779055818028),2,-0.6650022920343615,3.000000000000964
ho,damping=0.3,rbf,rbf(gamma=5.81063556665873),2,-0.9512176096645388,2.999999999999967
ho,damping=0.3,rbf,rbf(gamma=18.40194763954507),2,-0.8466998768980153,3.0000000000004725
ho,damping=0.3,rbf,rbf(gamma=3.1975260341675518),2,-0.9897095799138179,2.999999999965021
ho,damping=0.3,rbf,rbf(gamma=519.7336645637017),2,-0.34054753202161553,3.000000000003898
ho,damping=0.3,rbf,rbf(gamma=12.683994891406886),2,-0.8848557658180525,3.0000000000002176
ho,damping=0.3,rbf,rbf(gamma=27.481157181803574),2,-0.7998595227781379,3.000000000000817
ho,damping=0.3,rbf,rbf(gamma=4.896990191077425),2,-0.9634651899469223,2.999999999998929
ho,damping=0.3,rbf,rbf(gamma=17.34552218433549),2,-0.8530954979088339,3.0000000000003286
ho,damping=0.3,rbf,rbf(gamma=76.59142149347802),2,-0.6591206507219027,3.000000000001649
ho,damping=0.3,rbf,rbf(gamma=54.51879780049458),2,-0.7083703691347741,3.000000000001518
ho,damping=0.3,rbf,rbf(gamma=27.205726841434327),2,-0.8011071233781089,3.0000000000007834
ho,damping=0.3,rbf,rbf(gamma=19.372094913420163),2,-0.84103503252696,3.0000000000003815
ho,damping=0.3,rbf,rbf(gamma=408.5046011385549),2,-0.3822499667275075,3.00000000000164
ho,damping=0.3,rbf,rbf(gamma=9.322058661385642),2,-0.9130442547781377,3.0000000000001052
ho,damping=0.3,rbf,rbf(gamma=2.5807735681396338),2,-1.0002934620907251,2.9999999998636024
ho,damping=0.3,rbf,rbf(gamma=2078.934658254807),2,-0.12778983109462316,3.00000000000038
ho,damping=0.3,rbf,rbf(gamma=35.70397296398359),2,-0.7663196962913441,3.000000000000753
ho,damping=0.3,rbf,rbf(gamma=34.69104436867098),2,-0.7701054527414503,3.0000000000006497
ho,damping=0.3,rbf,rbf(gamma=117.12298076159324),2,-0.5939774865960725,3.0000000000010947
ho,damping=0.3,rbf,rbf(gamma=14.291340571400688),2,-0.8731495822625104,3.0000000000002984
ho,damping=0.3,rbf,rbf(gamma=10.597130194610022),2,-0.9016444260718142,3.0000000000001776
ho,damping=0.3,rbf,rbf(gamma=18.644117322771283),2,-0.8452677966086066,3.0000000000004072
ho,damping=0.3,rbf,rbf(gamma=11.62127113331746),2,-0.8931502922229779,3.0000000000002203
ho,damping=0.3,rbf,rbf(gamma=329.3804983663976),2,-0.4198163400379907,3.000000000000803
ho,damping=0.3,rbf,rbf(gamma=50.21970982325949),2,-0.7199178758689444,3.000000000001291
ho,damping=0.3,rbf,rbf(gamma=27.25368198345877),2,-0.8008892457179193,3.0000000000009894
ho,damping=0.3,rbf,rbf(gamma=20.77668362140476),2,-0.8331559439610965,3.000000000000758
ho,damping=0.3,rbf,rbf(gamma=7.28744528104797),2,-0.9336880846195826,3.0000000000001164
ho,damping=0.3,rbf,rbf(gamma=0.9886738174827918),2,-1.02396792547387,2.9999999989581476
ho,damping=0.3,rbf,rbf(gamma=7.926180140886646),2,-0.9268265058324212,3.000000000000185
ho,damping=0.3,rbf,rbf(gamma=25.580208273340414),2,-0.8086619201807561,3.000000000000662
ho,damping=0.3,rbf,rbf(gamma=19.5879607643097),2,-0.839800066038594,3.0000000000004157
ho,damping=0.3,rbf,rbf(gamma=1.9773476349655836),2,-1.0107546805807823,2.9999999998650404
ho,damping=0.3,rbf,rbf(gamma=10.323094272558535),2,-0.904011629332717,3.0000000000001927
ho,damping=0.3,rbf,rbf(gamma=9.79398038215485),2,-0.9087070339795713,3.0000000000002918
ho,damping=0.3,rbf,rbf(gamma=25.367989782813773),2,-0.8096733290546295,3.000000000000559
ho,damping=0.3,rbf,rbf(gamma=5.1615471362792675),2,-0.9597944385076917,2.9999999999995257
ho,damping=0.3,rbf,rbf(gamma=2.2750839390640882),2,-1.0056265392446448,2.9999999998979843
ho,damping=0.3,rbf,rbf(gamma=1.1920728140808245),2,-1.0222565534117967,2.999999998653923
ho,damping=0.3,rbf,rbf(gamma=4.5501678781281765),2,-0.96844076045666,2.999999999999006
ho,damping=0.3,rbf,rbf(gamma=69.38208873734196),2,-0.6736907207679839,3.000000000001167
ho,damping=0.3,rbf,rbf(gamma=0.3347318678817012),2,-1.0184106622148572,2.9999999856503825
ho,damping=0.3,rbf,rbf(gamma=0.39251056545045704),2,-1.0200571696573446,2.9999999796876176
ho,damping=0.3,rbf,rbf(gamma=0.8180800497840148),2,-1.0245603693505443,2.9999999983335357
ho,damping=0.3,rbf,rbf(gamma=0.344934275756361),2,-1.0187261151129432,2.999999984369365
ho,damping=0.3,rbf,rbf(gamma=0.44027191276142164),2,-1.0211787904884684,2.9999999701148012
ho,damping=0.3,rbf,rbf(gamma=0.752497478156666),2,-1.0245127381149564,2.9999999986356993
ho,damping=0.3,rbf,rbf(gamma=4.751639004207227),2,-0.9655274487924868,2.9999999999989724
ho,damping=0.3,rbf,rbf(gamma=0.5468078120840143),2,-1.023011000043025,2.999999989341438
ho,damping=0.3,rbf,rbf(gamma=0.9882356990973147),2,-1.023970570947121,2.9999999989601585
ho,damping=0.3,rbf,rbf(gamma=0.5831347919139578),2,-1.0234515404598508,2.9999999919068117
ho,damping=0.3,rbf,rbf(gamma=2.384145628161649),2,-1.0037250136582632,2.9999999999031344
ho,damping=0.3,rbf,rbf(gamma=9.503278008414455),2,-0.9113612818906585,3.000000000000356
ho,damping=0.3,rbf,rbf(gamma=1.0936156241680286),2,-1.0231967593179245,2.9999999987362322
ho,damping=0.3,rbf,rbf(gamma=1.6361600995680297),2,-1.0163211187386438,2.999999999254602
ho,damping=0.3,rbf,rbf(gamma=0.7850211309009141),2,-1.0245582671646098,2.999999998302421
ho,damping=0.3,rbf,rbf(gamma=1.9764713981946294),2,-1.0107695285425253,2.9999999998656266
ho,damping=0.3,rbf,rbf(gamma=0.6694637357634023),2,-1.02417947256669,2.999999985611292
ho,damping=0.3,rbf,rbf(gamma=1.1662695838279156),2,-1.0225208361008027,2.999999998767212
ho,damping=0.3,rbf,rbf(gamma=0.689868551512722),2,-1.0242922415268738,2.9999999877557357
ho,damping=0.3,rbf,rbf(gamma=0.8805438255228433),2,-1.0244530529080889,2.9999999994589395
ho,damping=0.3,rbf,rbf(gamma=1.504994956313332),2,-1.0182864864711711,2.999999999449953
ho,damping=0.3,rbf,rbf(gamma=25.68163350367741),2,-0.8081806409725169,3.0000000000007647
ho,damping=0.3,rbf,rbf(gamma=37.288234645542566),2,-0.7605673087088323,3.000000000000974
ho,damping=0.3,rbf,rbf(gamma=817.0092022771098),2,-0.2645086257491565,3.0000000000009956
ho,damping=0.3,rbf,rbf(gamma=234.24596152318648),2,-0.4789884272160128,3.000000000000986
ho,damping=0.3,rbf,rbf(gamma=6.45234411105381),2,-0.943287922836739,3.0000000000000684
ho,damping=0.3,rbf,rbf(gamma=23.24254226663492),2,-0.8201462606958235,3.0000000000004925
ho,damping=0.3,rbf,rbf(gamma=11.422244792907035),2,-0.8947599758026294,3.0000000000002727
ho,damping=0.3,rbf,rbf(gamma=3.9886958181080536),2,-0.9769063909008691,2.9999999999981983
ho,damping=0.3,rbf,rbf(gamma=5.502553181472091),2,-0.955214902504705,2.99999999999972
ho,damping=0.3,rbf,rbf(gamma=7.341649455142619),2,-0.9330905171129185,2.999999999999932
ho,damping=0.3,rbf,rbf(gamma=3.9546952699311673),2,-0.9774357160457671,2.9999999999984097
ho,damping=0.3,rbf,rbf(gamma=21.194260389220045),2,-0.8308821618735317,3.000000000000462
ho,damping=0.3,rbf,rbf(gamma=28.582681142801377),2,-0.7949595476936808,3.0000000000017923
ho,damping=0.3,rbf,rbf(gamma=50.735979565627545),2,-0.7184874402344944,3.0000000000008504
ho,damping=0.3,rbf,rbf(gamma=138.76417747468392),2,-0.566775813184785,3.000000000002205
ho,damping=0.3,rbf,rbf(gamma=74.57646929108513),2,-0.6630707966196883,3.0000000000011227
ho,damping=0.3,rbf,rbf(gamma=100.43941964651899),2,-0.6180394143683411,3.000000000000988
ho,damping=0.3,rbf,rbf(gamma=54.50736396691754),2,-0.7084000296145874,3.000000000001724
ho,damping=0.3,rbf,rbf(gamma=9.100335756256353),2,-0.9151342551387192,3.0000000000000777
ho,damping=0.3,rbf,rbf(gamma=101.47195913125509),2,-0.6164555746791577,3.0000000000012013
ho,damping=0.3,rbf,rbf(gamma=277.52835494936784),2,-0.44966200756870667,3.0000000000010374
ho,damping=0.3,rbf,rbf(gamma=1634.0184045542196),2,-0.15905546785120508,3.0000000000011053
ho,damping=0.3,rbf,rbf(gamma=4.768291256323298),2,-0.9652895186850214,2.999999999999252
ho,damping=0.3,rbf,rbf(gamma=149.15293858217026),2,-0.5549923449643189,3.0000000000022484
ho,damping=0.3,rbf,rbf(gamma=0.4090400248920074),2,-1.020468541110798,2.9999999758828353
ho,damping=0.3,rbf,rbf(gamma=0.22013595638071082),2,-1.0140375907398371,2.9999999739839094
ho,damping=0.3,rbf,rbf(gamma=0.2915673959569789),2,-1.016949592385364,2.9999999909359225
ho,damping=0.3,rbf,rbf(gamma=2.3758195021036137),2,-1.0038703371066866,2.9999999998834825
ho,damping=0.3,rbf,rbf(gamma=0.19625528272522852),2,-1.0129114728023318,2.9999999454710036
ho,damping=0.3,rbf,rbf(gamma=0.49411784954865734),2,-1.0222120741069178,2.9999999921895384
ho,damping=0.3,rbf,rbf(gamma=0.1673659339408506),2,-1.0114368050671572,2.9999999173503835
ho,damping=0.3,rbf,rbf(gamma=0.376248739078333),2,-1.019627350137898,2.999999983019666
ho,damping=0.3,rbf,rbf(gamma=0.1724671378781805),2,-1.0117064768546222,2.9999999149970242
ho,damping=0.3,rbf,rbf(gamma=0.27340390604200715),2,-1.0162702571547473,2.999999975065336
ho,damping=0.3,rbf,rbf(gamma=294.43116223272114),2,-0.43937725795970956,3.000000000002165
ho,damping=0.3,rbf,rbf(gamma=51.16041654668083),2,-0.7173207326455968,3.000000000000968
ho,damping=0.3,rbf,rbf(gamma=1.9943479090540268),2,-1.0104662220679796,2.9999999998571
ho,damping=0.3,rbf,rbf(gamma=5.711122396453518),2,-0.9524946744699799,2.999999999999992
ho,damping=0.3,rbf,rbf(gamma=2.8964298312568943),2,-0.9948264969477564,2.999999999786843
ho,damping=0.3,rbf,rbf(gamma=0.9971739545270134),2,-1.0239155908847164,2.999999999114115
ho,damping=0.3,rbf,rbf(gamma=2.855561198226759),2,-0.9955293846682733,2.999999999807157
ho,damping=0.3,rbf,rbf(gamma=3.226172055526905),2,-0.9892290500100099,2.9999999999624203
ho,damping=0.3,rbf,rbf(gamma=12.90468822210762),2,-0.8831922348169602,3.000000000000268
ho,damping=0.3,rbf,rbf(gamma=2.7512765907360457),2,-0.9973304100302035,2.9999999998529443
ho,damping=0.3,rbf,rbf(gamma=3.6708247275713095),2,-0.981929603801608,2.999999999992397
ho,damping=0.3,rbf,rbf(gamma=11.005106362944183),2,-0.8981964934507917,3.0000000000002336
ho,damping=0.3,rbf,rbf(gamma=14.683298910285238),2,-0.8704282472713194,3.0000000000003886
ho,damping=0.3,rbf,rbf(gamma=22.84448958581407),2,-0.822180696122269,3.000000000000536
ho,damping=0.3,rbf,rbf(gamma=7.977391636216107),2,-0.926292740155376,3.0000000000000746
ho,damping=0.3,rbf,rbf(gamma=38.744189826840326),2,-0.7554524144840628,3.0000000000007923
ho,damping=0.3,rbf,rbf(gamma=7.9093905398623345),2,-0.9270020084053732,3.0000000000000835
ho,damping=0.3,rbf,rbf(gamma=18.200671512512706),2,-0.8478995493274963,3.0000000000003886
ho,damping=0.3,rbf,rbf(gamma=9.536582512646596),2,-0.9110543901216133,3.0000000000002682
ho,damping=0.3,rbf,rbf(gamma=35.00960158592937),2,-0.7689055054881055,3.0000000000007505
ho,damping=0.3,rbf,rbf(gamma=1.7610876510456865),2,-1.0143434749799258,2.9999999993321986
ho,damping=0.3,rbf,rbf(gamma=1.3389274715268047),2,-1.0205484321143894,2.9999999991902255
ho,damping=0.3,rbf,rbf(gamma=2.332539167655831),2,-1.0046254269477766,2.999999999877747
ho,damping=0.3,rbf,rbf(gamma=1.5700422618018282),2,-1.017328260900411,2.9999999994170308
ho,damping=0.3,rbf,rbf(gamma=3.9529427963892587),2,-0.977463050709186,2.9999999999985265
ho,damping=0.3,rbf,rbf(gamma=2.187231248336057),2,-1.0071526107095519,2.999999999900977
ho,damping=0.3,rbf,rbf(gamma=1.379737103025444),2,-1.0200207729957618,2.9999999990060076
ho,damping=0.3,rbf,rbf(gamma=3.2723201991360593),2,-0.9884574140701499,2.999999999956405
ho,damping=0.3,rbf,rbf(gamma=19.00655601682891),2,-0.8431471114867022,3.000000000000511
ho,damping=0.3,rbf,rbf(gamma=3.009989912626664),2,-0.9928832199901603,2.999999999895894
ho,damping=0.3,rbf,rbf(gamma=20.64618854511707),2,-0.8338727699949785,3.0000000000005986
ho,damping=0.3,rbf,rbf(gamma=39.1759215286194),2,-0.7539658390073197,3.0000000000007523
ho,damping=0.3,rbf,rbf(gamma=15.852360281773292),2,-0.8625838742179938,3.000000000000966
ho,damping=0.3,rbf,rbf(gamma=23.171438650055155),2,-0.8205079053834132,3.000000000000466
ho,damping=0.3,rbf,rbf(gamma=132.84501084270406),2,-0.5738336853045097,3.0000000000013474
ho,damping=0.3,rbf,rbf(gamma=14.57489056209594),2,-0.8711760983521499,3.0000000000002927
ho,damping=0.3,rbf,rbf(gamma=41.55336724280952),2,-0.746012928064189,3.000000000000735
ho,damping=0.3,rbf,rbf(gamma=1.6130860277634524),2,-1.016676080622873,2.9999999993145647
ho,damping=0.3,rbf,rbf(gamma=25.80937644421524),2,-0.8075763990754127,3.0000000000007425
ho,damping=0.3,rbf,rbf(gamma=22.010212725888366),2,-0.8265245328561879,3.000000000000382
ho,damping=0.3,rbf,rbf(gamma=29.366597820570476),2,-0.7915566616222887,3.0000000000004974
ho,damping=0.3,rbf,rbf(gamma=45.68897917162814),2,-0.7330391179275697,3.0000000000010014
ho,damping=0.3,rbf,rbf(gamma=15.954783272432215),2,-0.8619148592758039,3.000000000001235
ho,damping=0.3,rbf,rbf(gamma=15.818781079724669),2,-0.8628038229351545,3.0000000000009126
ho,damping=0.3,rbf,rbf(gamma=36.40134302502541),2,-0.7637628178390081,3.0000000000013882
ho,damping=0.3,rbf,rbf(gamma=19.073165025293193),2,-0.8427602671181981,3.0000000000005715
ho,damping=0.3,rbf,rbf(gamma=265.6900216854081),2,-0.45722877965854214,3.0000000000014224
ho,damping=0.3,rbf,rbf(gamma=46.34287730011031),2,-0.7310790341044293,3.0000000000011733
ho,damping=0.3,rbf,rbf(gamma=11.585719325027577),2,-0.893436451133917,3.0000000000001967
ho,damping=0.3,rbf,rbf(gamma=1.3756382953680228),2,-1.0200746791727464,2.9999999990258237
ho,damping=0.3,rbf,rbf(gamma=1.8354123637856548),2,-1.0131296672192036,2.999999999878967
ho,damping=0.3,rbf,rbf(gamma=5.792859662513789),2,-0.9514447599398039,3.0000000000001323
ho,damping=0.3,rbf,rbf(gamma=66.42250542135203),2,-0.6800496219759586,3.00000000000097
ho,damping=0.3,rbf,rbf(gamma=33.211252710676014),2,-0.775796225858306,3.0000000000006537
ho,damping=0.3,rbf,rbf(gamma=109.03759560098916),2,-0.6052487639241619,3.0000000000018785
ho,damping=0.3,rbf,rbf(gamma=147.21558111636057),2,-0.5571348286298132,3.000000000002749
ho,damping=0.3,rbf,rbf(gamma=0.08623356893909025),2,-1.0065640330302181,2.9999999331130374
ho,damping=0.3,rbf,rbf(gamma=0.14578369797848945),2,-1.0102500705027198,2.9999998701238018
ho,damping=0.3,rbf,rbf(gamma=0.0836829669704253),2,-1.006391740175218,2.999997256494432
ho,damping=0.3,rbf,rbf(gamma=0.13670195302100357),2,-1.0097279160314474,2.9999998870018536
ho,damping=0.3,rbf,rbf(gamma=0.1881243695391665),2,-1.0125091771079484,2.999999921407098
ho,damping=0.3,rbf,rbf(gamma=0.24705892477432867),2,-1.015212375783018,2.9999999760615297
ho,damping=0.3,rbf,rbf(gamma=0.11006797819035541),2,-1.0081151864054547,2.9999999362297474
