system,kind,family,kernel,sc,vamp2,kind_n,kind_u,agg_bias_mean,agg_dist_mean,mean_spurious_residual_count,score_unified,kind_t,true_eig_err
duffing,omega=1.5,linear,linear,-1.2829832685337177,2.000000000000018,omega=1.5,omega=1.5,0.0,1.071944399045361,0.5,0.0,,
duffing,omega=1.5,poly,poly(p=1),-1.039052281243018,2.9999999999998592,omega=1.5,omega=1.5,0.0,1.066159511205085,2.0,-8.409128965750604,,
duffing,omega=1.5,poly,poly(p=2),-0.4488181648609416,3.000000000000193,omega=1.5,omega=1.5,0.0284075749818669,12.361090446717514,3.8,0.5678006684323588,,
duffing,omega=1.5,poly,poly(p=3),2.311432143259228,3.0000000000027582,omega=1.5,omega=1.5,0.0953061140939394,10.045394627213316,3.8,1.452120948956244,,
duffing,omega=1.5,poly,poly(p=4),11.94146366744851,3.000000000001633,omega=1.5,omega=1.5,0.2585543836667249,8.95888639257311,3.8,5.377294310822716,,
duffing,omega=1.5,rbf,rbf(gamma=0.040225122233706376),-1.036444916908876,3.000000000000039,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.08045024446741275),-1.0707188963338157,3.0000000000001124,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.08267492256039076),-1.0725541939246,3.0000000000001035,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.09166822095266935),-1.0799110227790365,3.00000000000002,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.09367506747882408),-1.0815391480747854,3.0000000000000715,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.09476154683726143),-1.0824185457878086,3.0000000000002047,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.0978227663349253),-1.0848885951036813,3.0000000000001084,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10210503979393232),-1.0883249053049964,3.000000000000314,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10432317211131158),-1.0900961889292806,3.0000000000000764,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10706908204209302),-1.0922807895930684,3.000000000000236,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10835773493417226),-1.093302927988704,3.0000000000000924,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10840328821782774),-1.093339024044213,3.000000000000098,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10960747720352937),-1.094292322074244,3.0000000000003957,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.10968176965101091),-1.0943510795726346,3.000000000000126,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.11078877508879889),-1.0952258311689438,3.0000000000003664,omega=1.5,omega=1.5,0.0043108161615305,11.001098758941728,4.0,-3.492184413864592,,
duffing,omega=1.5,rbf,rbf(gamma=0.1151886230268983),-1.0986882988202524,3.0000000000002793,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.11521616899868364),-1.0987099045488498,3.0000000000002025,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.11903475762915991),-1.1016964383333707,3.0000000000001905,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.11944144006950164),-1.1020135047292636,3.000000000000172,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.12048861768048315),-1.1028290429331928,3.0000000000001186,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.12213872348672236),-1.1041115580824543,3.0000000000003624,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.12632936014066443),-1.10735451750665,3.0000000000002127,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.1399376718065482),-1.1177471280072906,3.0000000000001794,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.14039184272393843),-1.1180903692121047,3.00000000000018,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.1453101416731566),-1.1217926340745257,3.0000000000003055,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.15087544394796257),-1.1259495609513626,3.000000000000167,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.15128694180796295),-1.1262555678895512,3.000000000000178,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.15954183797627358),-1.1323551461763246,3.000000000000199,omega=1.5,omega=1.5,0.0113604585909812,14.393835127230677,4.0,-2.925822908607657,,
duffing,omega=1.5,rbf,rbf(gamma=0.1609004889348255),-1.133351961677586,3.000000000000288,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.16534984512078152),-1.1366024409614484,3.0000000000002363,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.17243006472998487),-1.1417312420215169,3.000000000000263,omega=1.5,omega=1.5,0.0149742719617983,18.014486706169965,4.0,0.8593673473452335,,
duffing,omega=1.5,rbf,rbf(gamma=0.17389303561341227),-1.1427843623774327,3.0000000000001954,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.17874042717376168),-1.1462576539035212,3.0000000000000853,omega=1.5,omega=1.5,0.0136934789986765,12.342744273223662,4.0,-3.460859444160266,,
duffing,omega=1.5,rbf,rbf(gamma=0.1833364419053387),-1.1495281210590365,3.0000000000002807,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.18735013495764816),-1.152366279776892,3.0000000000002447,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.18774986000398033),-1.1526480221850797,3.000000000000212,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.18860606852300818),-1.153250959196142,3.0000000000004357,omega=1.5,omega=1.5,0.0172184813903899,17.143669103179594,4.0,-0.3541916870265823,,
duffing,omega=1.5,rbf,rbf(gamma=0.18952309367452286),-1.1538958870903897,3.000000000000224,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.1956455326698506),-1.158179641741586,3.0000000000005973,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.20421007958786463),-1.1641083235501084,3.000000000000192,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.20864634422262315),-1.1671503501420617,3.0000000000004285,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.21413816408418604),-1.17088915256486,3.00000000000044,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.21671546986834453),-1.1726335314920624,3.0000000000002953,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.21680657643565548),-1.172695075376602,3.0000000000003006,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.21921495440705874),-1.1743190312571,3.00000000000027,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.21936353930202182),-1.174419035933425,3.00000000000025,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.22157755017759778),-1.1759066261916005,3.0000000000002096,omega=1.5,omega=1.5,0.0170651044971881,10.24273666861788,4.0,-3.512521114582109,,
duffing,omega=1.5,rbf,rbf(gamma=0.2303772460537966),-1.1817722981279866,3.0000000000003317,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2304323379973673),-1.1818087869400309,3.000000000000122,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.23806951525831982),-1.1868391534100586,3.000000000000201,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.23888288013900327),-1.1873716391484634,3.0000000000002505,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2409772353609663),-1.1887398875539068,3.0000000000002047,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.24427744697344472),-1.1908875843351243,3.0000000000003673,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.25265872028132885),-1.1962964068661517,3.0000000000004037,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2545512770535249),-1.1975087951141803,3.0000000000002505,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2586228563616837),-1.2001059794208249,3.000000000000238,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2624337080999149),-1.2025231917107737,3.0000000000003753,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2640402007709872),-1.2035382498671054,3.0000000000002776,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.26499594084657774),-1.2041410284234269,3.0000000000003992,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.26613940207275383),-1.204861122262684,3.0000000000001976,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.2798753436130964),-1.213420274127915,3.000000000000363,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.28078368544787685),-1.213980409102988,3.000000000000204,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.282937771483782),-1.215305856709753,3.000000000000154,omega=1.5,omega=1.5,0.0154802257342241,18.497808080626484,4.0,-2.046458131864047,,
duffing,omega=1.5,rbf,rbf(gamma=0.2906202833463132),-1.220000212619859,3.000000000000254,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.293471242170321),-1.221729323680054,3.000000000000288,omega=1.5,omega=1.5,0.0100207628862106,11.63189958357539,4.0,-3.92537764319729,,
duffing,omega=1.5,rbf,rbf(gamma=0.2944879783352341),-1.222344291097471,3.00000000000026,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.30173383683309535),-1.2267014247540209,3.000000000000195,omega=1.5,omega=1.5,0.0060147998245719,18.648401526217047,4.0,-1.9520638738570364,,
duffing,omega=1.5,rbf,rbf(gamma=0.30175088789592514),-1.226711625561291,3.0000000000002274,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.3025176336059173),-1.2271700781569856,3.0000000000002145,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.3025738836159259),-1.2272036916507345,3.0000000000002953,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.31908367595254716),-1.2369553615537852,3.0000000000002527,omega=1.5,omega=1.5,0.0433210460950716,12.10102586630538,4.0,-3.292479566526895,,
duffing,omega=1.5,rbf,rbf(gamma=0.32111787760956345),-1.238141307545917,3.0000000000002145,omega=1.5,omega=1.5,0.0091401346779286,18.396988012349052,4.0,-1.793191155616661,,
duffing,omega=1.5,rbf,rbf(gamma=0.321800977869651),-1.2385387991837231,3.000000000000275,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.33069969024156304),-1.2436823151312095,3.000000000000151,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.33079508351849396),-1.2437371069819143,3.000000000000247,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.34486012945996974),-1.2517364750209412,3.0000000000002127,omega=1.5,omega=1.5,0.056439942882441,14.35539836354286,4.0,-0.0432561499885698,,
duffing,omega=1.5,rbf,rbf(gamma=0.34778607122682453),-1.2533809777410372,3.000000000000147,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.3540716452696184),-1.2568912096913802,3.000000000000197,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.35748085434752336),-1.2587823447226585,3.000000000000304,omega=1.5,omega=1.5,0.0521758412924538,11.464229482469094,4.0,-3.376254130697744,,
duffing,omega=1.5,rbf,rbf(gamma=0.3666728838106774),-1.2638370263215222,3.000000000000236,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.37287458174360527),-1.2672112356779084,3.000000000000242,omega=1.5,omega=1.5,0.0313687806210428,17.130127667520128,4.0,-1.6472112697514456,,
duffing,omega=1.5,rbf,rbf(gamma=0.3747002699152963),-1.26819906606456,3.0000000000002056,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.37549972000796067),-1.2686308450360524,3.0000000000002536,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.37721213704601636),-1.2695541144294846,3.000000000000133,omega=1.5,omega=1.5,0.0593566752314028,13.723468656958502,4.0,-0.6298789683679406,,
duffing,omega=1.5,rbf,rbf(gamma=0.3790461873490457),-1.2705405526432092,3.0000000000001754,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.3912910653397012),-1.2770630837128605,3.000000000000193,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.40842015917572927),-1.2860056771234902,3.0000000000002083,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.4172926884452463),-1.2905562588766333,3.0000000000001794,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.42253546860264124),-1.2932195108127835,3.0000000000002776,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.4282763281683721),-1.2961141343335365,3.0000000000002984,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.43343093973668906),-1.2986940581638011,3.0000000000003375,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.43361315287131097),-1.298784928523391,3.0000000000002145,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.4384299088141175),-1.3011789681765806,3.0000000000002895,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.43872707860404364),-1.3013261591231506,3.0000000000001776,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.44315510035519556),-1.3035124239273308,3.000000000000282,omega=1.5,omega=1.5,0.0811176194520483,9.853885475604615,4.0,-2.89758827686258,,
duffing,omega=1.5,rbf,rbf(gamma=0.4607544921075932),-1.312074198718553,3.000000000000405,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.4608646759947346),-1.3121271665226355,3.0000000000003006,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.47613903051663964),-1.3193948514246898,3.000000000000312,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.47776576027800655),-1.3201601690519806,3.0000000000002647,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.4819544707219326),-1.322123191189714,3.0000000000002394,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.48855489394688945),-1.325194343432807,3.0000000000001905,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5053174405626577),-1.332874143250787,3.0000000000003397,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5091025541070499),-1.3345848737511854,3.000000000000258,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5172457127233674),-1.338236478622708,3.000000000000311,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5248674161998298),-1.3416190046432763,3.0000000000003166,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5280804015419744),-1.3430348282089788,3.000000000000275,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5299918816931555),-1.3438743111946507,3.0000000000002056,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5322788041455077),-1.3448759242977768,3.0000000000003055,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5415719103032706),-1.3489153976555572,3.0000000000002607,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5597506872261928),-1.3566772157574312,3.0000000000003566,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.5615673708957537),-1.357442864259342,3.0000000000002665,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.565875542967564),-1.3592513752299284,3.0000000000003393,omega=1.5,omega=1.5,0.0441264028139891,14.677361796585954,4.0,-2.155470362951042,,
duffing,omega=1.5,rbf,rbf(gamma=0.5812405666926264),-1.3656200431409755,3.0000000000003353,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.586942484340642),-1.367951550310984,3.0000000000008265,omega=1.5,omega=1.5,0.0308724841650138,10.140935135059014,4.0,-3.3948206809385675,,
duffing,omega=1.5,rbf,rbf(gamma=0.5889759566704682),-1.3687789110721111,3.000000000000672,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6002553068711807),-1.3733291882384095,3.0000000000004405,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6034676736661907),-1.3746131385159377,3.000000000000421,omega=1.5,omega=1.5,0.0167968456601187,14.757116592724408,5.0,-0.5549922348104019,,
duffing,omega=1.5,rbf,rbf(gamma=0.6035017757918503),-1.3746267405394132,3.00000000000169,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6050352672118346),-1.3752377793714163,3.000000000000648,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6051477672318518),-1.3752825593272222,3.000000000000339,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6287739802913623),-1.384546144465508,3.0000000000002984,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6381673519050943),-1.3881527530568465,3.000000000000977,omega=1.5,omega=1.5,0.1506953359782156,10.861256791497777,4.0,-2.440910771721322,,
duffing,omega=1.5,rbf,rbf(gamma=0.6422357552191269),-1.3897015970246922,3.000000000000409,omega=1.5,omega=1.5,0.0256114088860418,14.590370684599764,4.0,0.4267769358946508,,
duffing,omega=1.5,rbf,rbf(gamma=0.643601955739302),-1.390219931179044,3.0000000000004783,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6602766861795265),-1.396475047318015,3.0000000000005493,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6613993804831261),-1.3968915143339828,3.00000000000035,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6615901670369879),-1.3969622290256882,3.000000000000456,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.6897202589199395),-1.407206477106936,3.000000000000531,omega=1.5,omega=1.5,0.1777538155051233,12.203997546513266,4.0,0.2191255437568374,,
duffing,omega=1.5,rbf,rbf(gamma=0.6955721424536491),-1.4092929371413982,3.000000000000689,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7081432905392367),-1.413724390379646,3.0000000000003575,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7149617086950467),-1.4160993752243571,3.000000000000717,omega=1.5,omega=1.5,0.1804628947629404,10.966776801041496,4.0,-3.052738148478204,,
duffing,omega=1.5,rbf,rbf(gamma=0.7233822873163714),-1.41900509120043,3.000000000000554,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7333457676213548),-1.422404719424317,3.0000000000004725,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7423910485931123),-1.4254554240698842,3.0000000000004814,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7457491634872105),-1.426579486649017,3.0000000000003197,omega=1.5,omega=1.5,0.0860495978968878,13.819978079406294,4.0,-1.9323452805346952,,
duffing,omega=1.5,rbf,rbf(gamma=0.7494005398305926),-1.4277965150716672,3.0000000000003464,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7509994400159213),-1.4283277421822564,3.000000000000574,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7544242740920327),-1.429462164592777,3.0000000000002394,omega=1.5,omega=1.5,0.1676600006198996,11.697588722891847,4.0,0.2094168140883564,,
duffing,omega=1.5,rbf,rbf(gamma=0.7580923746980914),-1.430671952664313,3.0000000000003175,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.7825821306794024),-1.4386130860847308,3.000000000000291,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8168403183514585),-1.4493376590227178,3.0000000000004845,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8345853768904926),-1.4547234692901363,3.000000000000572,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8450709372052825),-1.4578533541432523,3.000000000000364,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8565526563367442),-1.4612366752313033,3.0000000000003744,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8668618794733781),-1.464236022407964,3.0000000000006053,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8672263057426219),-1.4643413892275952,3.0000000000005738,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.876859817628235),-1.4671105895787484,3.0000000000006395,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8774541572080873),-1.4672804219763966,3.000000000000318,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.8863102007103911),-1.4697972153694705,3.0000000000007314,omega=1.5,omega=1.5,0.2753781457273568,9.858015080262104,4.0,-0.8939796495909744,,
duffing,omega=1.5,rbf,rbf(gamma=0.8961990358076725),-1.47257720745669,3.000000000000277,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9215089842151865),-1.4795499663607232,3.000000000000505,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9217293519894691),-1.4796097926009235,3.0000000000003637,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9522780610332793),-1.4877596659876788,3.000000000000345,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9555315205560131),-1.488611114406725,3.0000000000004303,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9639089414438652),-1.4907892004668195,3.000000000000496,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9728904934744245),-1.4931016580851322,3.000000000000449,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=0.9771097878937789),-1.494179966052228,3.000000000000416,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0106348811253154),-1.5025696995907003,3.0000000000004072,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0182051082140997),-1.504421333830565,3.0000000000004934,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0344914254467348),-1.5083528633095706,3.000000000000336,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0497348323996596),-1.511969508227536,3.000000000000641,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0561608030839489),-1.513476177084737,3.000000000000846,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.059983763386311),-1.5143675396667315,3.000000000000417,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0645576082910153),-1.5154291224550072,3.000000000000496,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0711492864916123),-1.5169498020679184,3.0000000000005147,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0831438206065411),-1.519689227948799,3.00000000000059,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.0982608774181066),-1.523091742019534,3.0000000000004814,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.1195013744523856),-1.5277803324223582,3.000000000000623,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.1231347417915074),-1.5285717728272497,3.000000000000586,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.131751085935128),-1.530436469465746,3.0000000000005187,omega=1.5,omega=1.5,0.1182780338593233,12.287372636736022,2.0,-5.060259557587718,,
duffing,omega=1.5,rbf,rbf(gamma=1.1319554646341132),-1.5304804933258855,3.000000000000588,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.1624811333852527),-1.5369503372468536,3.0000000000005147,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.173884968681284),-1.5393146402249396,3.0000000000008185,omega=1.5,omega=1.5,0.0885702337689369,9.38091052944967,4.0,-2.8344446839418156,,
duffing,omega=1.5,rbf,rbf(gamma=1.1779519133409364),-1.540151033211453,3.000000000000602,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.2005106137423613),-1.5447267223454784,3.0000000000005347,omega=1.5,,,,,,,
duffing,omega=1.5,rbf,rbf(gamma=1.2069353473323814),-1.54601045099992,3.000000000000804,omega=1.5,omega=1.5,0.0444704894148817,12.29956978926332,5.0,-0.2327465377354774,,
