system,kind,family,kernel,sc,vamp2
duffing,omega=1.2,rbf,rbf(gamma=17.572174038689706),-1.936362466114755,3.000000000000437
duffing,omega=1.2,rbf,rbf(gamma=17.883954267725535),-1.9368004981085092,3.0000000000005667
duffing,omega=1.2,rbf,rbf(gamma=18.11128743414581),-1.9371100778018826,3.00000000000072
duffing,omega=1.2,rbf,rbf(gamma=18.30713347181358),-1.9373703760811576,3.000000000000797
duffing,omega=1.2,rbf,rbf(gamma=18.81890111365846),-1.9380237963176257,3.0000000000009397
duffing,omega=1.2,rbf,rbf(gamma=2.021269762250631),-1.8108186268146091,3.0000000000003575
duffing,omega=1.2,rbf,rbf(gamma=2.0364102164281994),-1.8115513774965002,3.000000000000542
duffing,omega=1.2,rbf,rbf(gamma=2.0689828508934696),-1.813100457429795,3.000000000000424
duffing,omega=1.2,rbf,rbf(gamma=2.0705224568374176),-1.8131727721157382,3.0000000000003824
duffing,omega=1.2,rbf,rbf(gamma=2.099469664799319),-1.8145175763763277,3.000000000000421
duffing,omega=1.2,rbf,rbf(gamma=2.1123216061678978),-1.815105764539843,3.000000000000451
duffing,omega=1.2,rbf,rbf(gamma=2.119967526772622),-1.8154531520653234,3.0000000000004956
duffing,omega=1.2,rbf,rbf(gamma=2.1291152165820306),-1.8158663112064062,3.0000000000005205
duffing,omega=1.2,rbf,rbf(gamma=2.1422985729832247),-1.8164570828481754,3.0000000000004063
duffing,omega=1.2,rbf,rbf(gamma=2.1662876412130823),-1.817518215203864,3.0000000000003895
duffing,omega=1.2,rbf,rbf(gamma=2.1965217548362133),-1.8188307542279114,3.000000000000451
duffing,omega=1.2,rbf,rbf(gamma=2.235494283465692),-1.820483208896965,3.0000000000004476
duffing,omega=1.2,rbf,rbf(gamma=2.2390027489047712),-1.8206298490635933,3.0000000000005183
duffing,omega=1.2,rbf,rbf(gamma=2.246269483583015),-1.8209324767324635,3.000000000000466
duffing,omega=1.2,rbf,rbf(gamma=2.263502171870256),-1.821644307441168,3.0000000000004476
duffing,omega=1.2,rbf,rbf(gamma=2.2639109292682265),-1.8216610932296684,3.000000000000428
duffing,omega=1.2,rbf,rbf(gamma=2.2883916839766973),-1.8226581888444553,3.0000000000004174
duffing,omega=1.2,rbf,rbf(gamma=2.3249622667705054),-1.8241182569504995,3.0000000000004134
duffing,omega=1.2,rbf,rbf(gamma=2.347769937362568),-1.825011518235175,3.0000000000003624
duffing,omega=1.2,rbf,rbf(gamma=2.3523626392073074),-1.8251898176001078,3.0000000000004348
duffing,omega=1.2,rbf,rbf(gamma=2.355903826681873),-1.8253269385000876,3.000000000000416
duffing,omega=1.2,rbf,rbf(gamma=2.4010212274847227),-1.827047313541445,3.000000000000411
duffing,omega=1.2,rbf,rbf(gamma=2.413870694664763),-1.8275284283419893,3.0000000000003637
duffing,omega=1.2,rbf,rbf(gamma=2.414007103167401),-1.827533515179832,3.0000000000004765
duffing,omega=1.2,rbf,rbf(gamma=2.4201410688473386),-1.8277618133288849,3.000000000000412
duffing,omega=1.2,rbf,rbf(gamma=2.4205910689274073),-1.827778527553744,3.000000000000437
duffing,omega=1.2,rbf,rbf(gamma=2.5150959211654493),-1.8311886303093405,3.000000000001066
duffing,omega=1.2,rbf,rbf(gamma=2.5526694076203773),-1.8324914950400768,3.000000000001112
duffing,omega=1.2,rbf,rbf(gamma=2.5689430208765076),-1.8330468888354048,3.0000000000010707
duffing,omega=1.2,rbf,rbf(gamma=2.577620962286097),-1.8333409002673082,3.000000000001178
duffing,omega=1.2,rbf,rbf(gamma=2.641106744718106),-1.8354475282764204,3.0000000000013025
duffing,omega=1.2,rbf,rbf(gamma=2.6463606681479517),-1.8356184613218989,3.0000000000013176
duffing,omega=1.2,rbf,rbf(gamma=2.758881035679758),-1.8391611373062329,3.0000000000022333
duffing,omega=1.2,rbf,rbf(gamma=2.7822885698145963),-1.839870965744283,3.0000000000018416
duffing,omega=1.2,rbf,rbf(gamma=2.832573162156947),-1.841365951879734,3.000000000001729
duffing,omega=1.2,rbf,rbf(gamma=2.859846834780187),-1.842160256044309,3.0000000000015277
duffing,omega=1.2,rbf,rbf(gamma=2.8935291492654858),-1.843125648549466,3.000000000001626
duffing,omega=1.2,rbf,rbf(gamma=2.9695641943724493),-1.8452441815394052,3.0000000000013913
duffing,omega=1.2,rbf,rbf(gamma=2.982996653948842),-1.8456099931551717,3.000000000001469
duffing,omega=1.2,rbf,rbf(gamma=20.620967698288776),-1.9400493422320562,3.0000000000006253
duffing,omega=1.2,rbf,rbf(gamma=24.997809121769368),-1.9436097082244082,3.0000000000007128
duffing,omega=1.2,rbf,rbf(gamma=25.657779375513382),-1.9440191036391603,3.0000000000007727
duffing,omega=1.2,rbf,rbf(gamma=27.049108164868805),-1.9447958408639103,3.000000000001577
duffing,omega=1.2,rbf,rbf(gamma=27.78746075104152),-1.9451646961631688,3.0000000000020726
duffing,omega=1.2,rbf,rbf(gamma=28.855265819030723),-1.9456501847565413,3.000000000000981
duffing,omega=1.2,rbf,rbf(gamma=3.0039977600636854),-1.846176995155454,3.00000000000121
duffing,omega=1.2,rbf,rbf(gamma=3.017697096368131),-1.846543661488882,3.000000000000897
duffing,omega=1.2,rbf,rbf(gamma=3.124726140221171),-1.8493246992602916,3.0000000000013585
duffing,omega=1.2,rbf,rbf(gamma=3.2072224219391727),-1.851372453567027,3.0000000000013394
duffing,omega=1.2,rbf,rbf(gamma=3.38028374882113),-1.8554215606994218,3.000000000000947
duffing,omega=1.2,rbf,rbf(gamma=3.3811385206086007),-1.8554407829915183,3.000000000000881
duffing,omega=1.2,rbf,rbf(gamma=3.47343259388019),-1.857474258405629,3.0000000000013394
duffing,omega=1.2,rbf,rbf(gamma=3.58479614323069),-1.8598222100952349,3.0000000000015823
duffing,omega=1.2,rbf,rbf(gamma=3.6069082273788404),-1.860275377092612,3.00000000000067
duffing,omega=1.2,rbf,rbf(gamma=3.891561973897698),-1.8657579876001307,3.000000000000478
duffing,omega=1.2,rbf,rbf(gamma=3.9877909530310447),-1.8674764425206558,3.0000000000004827
duffing,omega=1.2,rbf,rbf(gamma=31.902327624248358),-1.9467660224475098,3.000000000000521
duffing,omega=1.2,rbf,rbf(gamma=33.12835930939868),-1.9471184982722025,3.0000000000008953
duffing,omega=1.2,rbf,rbf(gamma=35.76790853545107),-1.94772169399232,3.0000000000006772
duffing,omega=1.2,rbf,rbf(gamma=36.61426694362716),-1.947875218812834,3.000000000000838
duffing,omega=1.2,rbf,rbf(gamma=37.63780222731692),-1.9480377418700179,3.0000000000007554
duffing,omega=1.2,rbf,rbf(gamma=4.072820432856399),-1.8689435260552638,3.0000000000005165
duffing,omega=1.2,rbf,rbf(gamma=4.137965701786939),-1.8700365259400418,3.000000000000577
duffing,omega=1.2,rbf,rbf(gamma=4.141044913674835),-1.8700875431038204,3.00000000000053
duffing,omega=1.2,rbf,rbf(gamma=4.198939329598638),-1.8710361738524461,3.000000000000528
duffing,omega=1.2,rbf,rbf(gamma=4.2246432123357955),-1.8714510148034085,3.000000000000526
duffing,omega=1.2,rbf,rbf(gamma=4.239935053545244),-1.8716960017970976,3.0000000000004388
duffing,omega=1.2,rbf,rbf(gamma=4.258230433164061),-1.8719873523336987,3.000000000000517
duffing,omega=1.2,rbf,rbf(gamma=4.284597145966449),-1.8724039119215428,3.0000000000005547
duffing,omega=1.2,rbf,rbf(gamma=4.3325752824261645),-1.8731520078878166,3.000000000000499
duffing,omega=1.2,rbf,rbf(gamma=4.3930435096724265),-1.87407712067837,3.0000000000005893
duffing,omega=1.2,rbf,rbf(gamma=4.470988566931384),-1.8752414377060103,3.000000000000629
duffing,omega=1.2,rbf,rbf(gamma=4.527004343740512),-1.87605927614421,3.0000000000005147
duffing,omega=1.2,rbf,rbf(gamma=4.527821858536453),-1.8760710977716535,3.0000000000005067
duffing,omega=1.2,rbf,rbf(gamma=4.576783367953395),-1.8767732255049145,3.000000000000668
duffing,omega=1.2,rbf,rbf(gamma=4.695539874725136),-1.8784296255097797,3.000000000000767
duffing,omega=1.2,rbf,rbf(gamma=4.704725278414615),-1.8785550765828365,3.000000000000721
duffing,omega=1.2,rbf,rbf(gamma=4.711807653363746),-1.8786515499994254,3.000000000000758
duffing,omega=1.2,rbf,rbf(gamma=4.802042454969445),-1.8798615954010607,3.00000000000089
duffing,omega=1.2,rbf,rbf(gamma=4.827741389329526),-1.8801998724448026,3.0000000000008753
duffing,omega=1.2,rbf,rbf(gamma=4.840282137694677),-1.880363948203638,3.0000000000009135
duffing,omega=1.2,rbf,rbf(gamma=5.030191842330899),-1.882771496988762,3.0000000000004605
duffing,omega=1.2,rbf,rbf(gamma=5.137886041753015),-1.884075671089965,3.0000000000006466
duffing,omega=1.2,rbf,rbf(gamma=5.155241924572194),-1.8842819197171645,3.000000000000524
duffing,omega=1.2,rbf,rbf(gamma=5.282213489436212),-1.8857588935459721,3.000000000000566
duffing,omega=1.2,rbf,rbf(gamma=5.292721336295903),-1.8858786701243606,3.000000000000402
duffing,omega=1.2,rbf,rbf(gamma=5.665146324313894),-1.8898995367496914,3.000000000000607
duffing,omega=1.2,rbf,rbf(gamma=5.7870582985309715),-1.8911277532973483,3.0000000000007354
duffing,omega=1.2,rbf,rbf(gamma=5.939128388744899),-1.8926043988213044,3.000000000000497
duffing,omega=1.2,rbf,rbf(gamma=5.965993307897684),-1.892859136369285,3.000000000000423
duffing,omega=1.2,rbf,rbf(gamma=6.249452280442342),-1.8954415979288723,3.0000000000004428
duffing,omega=1.2,rbf,rbf(gamma=6.4144448438783455),-1.8968615455351043,3.000000000000449
duffing,omega=1.2,rbf,rbf(gamma=6.76056749764226),-1.8996606051144769,3.0000000000005707
duffing,omega=1.2,rbf,rbf(gamma=6.762277041217201),-1.8996738634849655,3.0000000000005826
duffing,omega=1.2,rbf,rbf(gamma=6.94686518776038),-1.9010747324181272,3.0000000000006017
duffing,omega=1.2,rbf,rbf(gamma=7.16959228646138),-1.9026878338872857,3.000000000000463
duffing,omega=1.2,rbf,rbf(gamma=7.213816454757681),-1.9029985953918345,3.000000000000483
duffing,omega=1.2,rbf,rbf(gamma=7.783123947795396),-1.9067421148015082,3.0000000000005778
duffing,omega=1.2,rbf,rbf(gamma=7.975581906062089),-1.9079087717495031,3.0000000000006524
duffing,omega=1.2,rbf,rbf(gamma=8.28208982734967),-1.909674655258317,3.0000000000006115
duffing,omega=1.2,rbf,rbf(gamma=8.569194291932899),-1.911233870301434,3.0000000000005103
duffing,omega=1.2,rbf,rbf(gamma=8.665150564852329),-1.9117358738081356,3.0000000000006612
duffing,omega=1.2,rbf,rbf(gamma=8.786087019344853),-1.9123555657721205,3.0000000000005937
duffing,omega=1.2,rbf,rbf(gamma=8.941977133862768),-1.9131337163664377,3.0000000000005813
duffing,omega=1.2,rbf,rbf(gamma=9.055643717072906),-1.9136869636045175,3.0000000000005436
duffing,omega=1.2,rbf,rbf(gamma=9.15356673590679),-1.914154339090258,3.000000000000544
duffing,omega=1.2,rbf,rbf(gamma=9.40945055682923),-1.9153369167481282,3.0000000000005564
duffing,omega=1.2,rbf,rbf(gamma=9.60408490993889),-1.91620069509372,3.0000000000007385
duffing,omega=1.5,hermite,hermite(bad),-1.3699618620818537,2.9999999999999196
duffing,omega=1.5,hermite,hermite(good),-1.0090362815664724,2.9999997589509744
duffing,omega=1.5,hermite,hermite(ugly),-0.3310388417043171,1.0000130131890892
duffing,omega=1.5,linear,linear,-1.2829832685337177,2.000000000000018
duffing,omega=1.5,poly,poly(p=1),-1.0390522812430179,2.9999999999998592
duffing,omega=1.5,poly,poly(p=2),-0.44881816486094167,3.000000000000193
duffing,omega=1.5,poly,poly(p=3),2.311432143259228,3.0000000000027582
duffing,omega=1.5,poly,poly(p=4),11.94146366744851,3.000000000001633
duffing,omega=1.5,rbf,rbf(gamma=0.040225122233706376),-1.036444916908876,3.000000000000039
duffing,omega=1.5,rbf,rbf(gamma=0.08045024446741275),-1.0707188963338157,3.0000000000001124
duffing,omega=1.5,rbf,rbf(gamma=0.08267492256039076),-1.0725541939246,3.0000000000001035
duffing,omega=1.5,rbf,rbf(gamma=0.09166822095266935),-1.0799110227790363,3.00000000000002
duffing,omega=1.5,rbf,rbf(gamma=0.09367506747882408),-1.0815391480747854,3.0000000000000715
duffing,omega=1.5,rbf,rbf(gamma=0.09476154683726143),-1.0824185457878086,3.0000000000002047
duffing,omega=1.5,rbf,rbf(gamma=0.0978227663349253),-1.0848885951036813,3.0000000000001084
duffing,omega=1.5,rbf,rbf(gamma=0.10210503979393232),-1.0883249053049964,3.000000000000314
duffing,omega=1.5,rbf,rbf(gamma=0.10432317211131158),-1.0900961889292806,3.0000000000000764
duffing,omega=1.5,rbf,rbf(gamma=0.10706908204209302),-1.0922807895930684,3.000000000000236
duffing,omega=1.5,rbf,rbf(gamma=0.10835773493417226),-1.0933029279887039,3.0000000000000924
duffing,omega=1.5,rbf,rbf(gamma=0.10840328821782774),-1.093339024044213,3.000000000000098
duffing,omega=1.5,rbf,rbf(gamma=0.10960747720352937),-1.094292322074244,3.0000000000003957
duffing,omega=1.5,rbf,rbf(gamma=0.10968176965101091),-1.0943510795726346,3.000000000000126
duffing,omega=1.5,rbf,rbf(gamma=0.11078877508879889),-1.0952258311689438,3.0000000000003664
duffing,omega=1.5,rbf,rbf(gamma=0.1151886230268983),-1.0986882988202524,3.0000000000002793
duffing,omega=1.5,rbf,rbf(gamma=0.11521616899868364),-1.0987099045488498,3.0000000000002025
duffing,omega=1.5,rbf,rbf(gamma=0.11903475762915991),-1.1016964383333707,3.0000000000001905
duffing,omega=1.5,rbf,rbf(gamma=0.11944144006950164),-1.1020135047292636,3.000000000000172
duffing,omega=1.5,rbf,rbf(gamma=0.12048861768048315),-1.1028290429331928,3.0000000000001186
duffing,omega=1.5,rbf,rbf(gamma=0.12213872348672236),-1.1041115580824545,3.0000000000003624
duffing,omega=1.5,rbf,rbf(gamma=0.12632936014066443),-1.10735451750665,3.0000000000002127
duffing,omega=1.5,rbf,rbf(gamma=0.1399376718065482),-1.1177471280072906,3.0000000000001794
duffing,omega=1.5,rbf,rbf(gamma=0.14039184272393843),-1.1180903692121047,3.00000000000018
duffing,omega=1.5,rbf,rbf(gamma=0.1453101416731566),-1.1217926340745257,3.0000000000003055
duffing,omega=1.5,rbf,rbf(gamma=0.15087544394796257),-1.1259495609513626,3.000000000000167
duffing,omega=1.5,rbf,rbf(gamma=0.15128694180796295),-1.1262555678895512,3.000000000000178
duffing,omega=1.5,rbf,rbf(gamma=0.15954183797627358),-1.1323551461763246,3.000000000000199
duffing,omega=1.5,rbf,rbf(gamma=0.1609004889348255),-1.133351961677586,3.0000000000002878
duffing,omega=1.5,rbf,rbf(gamma=0.16534984512078152),-1.1366024409614484,3.0000000000002363
duffing,omega=1.5,rbf,rbf(gamma=0.17243006472998487),-1.1417312420215167,3.000000000000263
duffing,omega=1.5,rbf,rbf(gamma=0.17389303561341227),-1.1427843623774327,3.0000000000001954
duffing,omega=1.5,rbf,rbf(gamma=0.17874042717376168),-1.1462576539035212,3.0000000000000853
duffing,omega=1.5,rbf,rbf(gamma=0.1833364419053387),-1.1495281210590365,3.0000000000002807
duffing,omega=1.5,rbf,rbf(gamma=0.18735013495764816),-1.1523662797768919,3.0000000000002447
duffing,omega=1.5,rbf,rbf(gamma=0.18774986000398033),-1.1526480221850797,3.000000000000212
duffing,omega=1.5,rbf,rbf(gamma=0.18860606852300818),-1.153250959196142,3.0000000000004357
duffing,omega=1.5,rbf,rbf(gamma=0.18952309367452286),-1.1538958870903895,3.000000000000224
duffing,omega=1.5,rbf,rbf(gamma=0.1956455326698506),-1.158179641741586,3.0000000000005973
duffing,omega=1.5,rbf,rbf(gamma=0.20421007958786463),-1.1641083235501084,3.000000000000192
duffing,omega=1.5,rbf,rbf(gamma=0.20864634422262315),-1.1671503501420615,3.0000000000004285
duffing,omega=1.5,rbf,rbf(gamma=0.21413816408418604),-1.1708891525648601,3.00000000000044
duffing,omega=1.5,rbf,rbf(gamma=0.21671546986834453),-1.1726335314920624,3.0000000000002953
duffing,omega=1.5,rbf,rbf(gamma=0.21680657643565548),-1.1726950753766021,3.0000000000003006
duffing,omega=1.5,rbf,rbf(gamma=0.21921495440705874),-1.1743190312571,3.00000000000027
duffing,omega=1.5,rbf,rbf(gamma=0.21936353930202182),-1.174419035933425,3.00000000000025
duffing,omega=1.5,rbf,rbf(gamma=0.22157755017759778),-1.1759066261916005,3.0000000000002096
duffing,omega=1.5,rbf,rbf(gamma=0.2303772460537966),-1.1817722981279866,3.0000000000003317
duffing,omega=1.5,rbf,rbf(gamma=0.2304323379973673),-1.1818087869400307,3.000000000000122
duffing,omega=1.5,rbf,rbf(gamma=0.23806951525831982),-1.1868391534100586,3.000000000000201
duffing,omega=1.5,rbf,rbf(gamma=0.23888288013900327),-1.1873716391484634,3.0000000000002505
duffing,omega=1.5,rbf,rbf(gamma=0.2409772353609663),-1.1887398875539068,3.0000000000002047
duffing,omega=1.5,rbf,rbf(gamma=0.24427744697344472),-1.1908875843351243,3.0000000000003673
duffing,omega=1.5,rbf,rbf(gamma=0.25265872028132885),-1.1962964068661515,3.0000000000004037
duffing,omega=1.5,rbf,rbf(gamma=0.2545512770535249),-1.1975087951141805,3.0000000000002505
duffing,omega=1.5,rbf,rbf(gamma=0.2586228563616837),-1.2001059794208249,3.000000000000238
duffing,omega=1.5,rbf,rbf(gamma=0.2624337080999149),-1.2025231917107737,3.0000000000003753
duffing,omega=1.5,rbf,rbf(gamma=0.2640402007709872),-1.2035382498671054,3.0000000000002776
duffing,omega=1.5,rbf,rbf(gamma=0.26499594084657774),-1.2041410284234269,3.0000000000003992
duffing,omega=1.5,rbf,rbf(gamma=0.26613940207275383),-1.204861122262684,3.0000000000001976
duffing,omega=1.5,rbf,rbf(gamma=0.2798753436130964),-1.213420274127915,3.000000000000363
duffing,omega=1.5,rbf,rbf(gamma=0.28078368544787685),-1.213980409102988,3.000000000000204
duffing,omega=1.5,rbf,rbf(gamma=0.282937771483782),-1.215305856709753,3.000000000000154
duffing,omega=1.5,rbf,rbf(gamma=0.2906202833463132),-1.220000212619859,3.000000000000254
duffing,omega=1.5,rbf,rbf(gamma=0.293471242170321),-1.221729323680054,3.0000000000002878
duffing,omega=1.5,rbf,rbf(gamma=0.2944879783352341),-1.222344291097471,3.00000000000026
duffing,omega=1.5,rbf,rbf(gamma=0.30173383683309535),-1.2267014247540207,3.000000000000195
duffing,omega=1.5,rbf,rbf(gamma=0.30175088789592514),-1.2267116255612913,3.0000000000002274
duffing,omega=1.5,rbf,rbf(gamma=0.3025176336059173),-1.2271700781569856,3.0000000000002145
duffing,omega=1.5,rbf,rbf(gamma=0.3025738836159259),-1.2272036916507343,3.0000000000002953
duffing,omega=1.5,rbf,rbf(gamma=0.31908367595254716),-1.2369553615537852,3.0000000000002527
duffing,omega=1.5,rbf,rbf(gamma=0.32111787760956345),-1.238141307545917,3.0000000000002145
duffing,omega=1.5,rbf,rbf(gamma=0.321800977869651),-1.2385387991837231,3.000000000000275
duffing,omega=1.5,rbf,rbf(gamma=0.33069969024156304),-1.2436823151312095,3.0000000000001514
duffing,omega=1.5,rbf,rbf(gamma=0.33079508351849396),-1.2437371069819143,3.000000000000247
duffing,omega=1.5,rbf,rbf(gamma=0.34486012945996974),-1.2517364750209412,3.0000000000002127
duffing,omega=1.5,rbf,rbf(gamma=0.34778607122682453),-1.2533809777410372,3.000000000000147
duffing,omega=1.5,rbf,rbf(gamma=0.3540716452696184),-1.2568912096913802,3.000000000000197
duffing,omega=1.5,rbf,rbf(gamma=0.35748085434752336),-1.2587823447226585,3.0000000000003038
duffing,omega=1.5,rbf,rbf(gamma=0.3666728838106774),-1.2638370263215222,3.000000000000236
duffing,omega=1.5,rbf,rbf(gamma=0.37287458174360527),-1.2672112356779084,3.000000000000242
duffing,omega=1.5,rbf,rbf(gamma=0.3747002699152963),-1.2681990660645601,3.0000000000002056
duffing,omega=1.5,rbf,rbf(gamma=0.37549972000796067),-1.2686308450360524,3.0000000000002536
duffing,omega=1.5,rbf,rbf(gamma=0.37721213704601636),-1.2695541144294846,3.000000000000133
duffing,omega=1.5,rbf,rbf(gamma=0.3790461873490457),-1.2705405526432092,3.0000000000001754
duffing,omega=1.5,rbf,rbf(gamma=0.3912910653397012),-1.2770630837128603,3.000000000000193
duffing,omega=1.5,rbf,rbf(gamma=0.40842015917572927),-1.2860056771234902,3.0000000000002083
duffing,omega=1.5,rbf,rbf(gamma=0.4172926884452463),-1.2905562588766333,3.0000000000001794
duffing,omega=1.5,rbf,rbf(gamma=0.42253546860264124),-1.2932195108127835,3.0000000000002776
duffing,omega=1.5,rbf,rbf(gamma=0.4282763281683721),-1.2961141343335365,3.0000000000002984
duffing,omega=1.5,rbf,rbf(gamma=0.43343093973668906),-1.2986940581638011,3.0000000000003375
duffing,omega=1.5,rbf,rbf(gamma=0.43361315287131097),-1.298784928523391,3.0000000000002145
duffing,omega=1.5,rbf,rbf(gamma=0.4384299088141175),-1.3011789681765806,3.0000000000002895
duffing,omega=1.5,rbf,rbf(gamma=0.43872707860404364),-1.3013261591231506,3.0000000000001776
duffing,omega=1.5,rbf,rbf(gamma=0.44315510035519556),-1.3035124239273308,3.000000000000282
duffing,omega=1.5,rbf,rbf(gamma=0.4607544921075932),-1.3120741987185527,3.0000000000004046
duffing,omega=1.5,rbf,rbf(gamma=0.4608646759947346),-1.3121271665226357,3.0000000000003006
duffing,omega=1.5,rbf,rbf(gamma=0.47613903051663964),-1.3193948514246898,3.000000000000312
duffing,omega=1.5,rbf,rbf(gamma=0.47776576027800655),-1.3201601690519806,3.0000000000002647
duffing,omega=1.5,rbf,rbf(gamma=0.4819544707219326),-1.322123191189714,3.0000000000002394
