kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
resolvent(beta=0.003),path_12,Reduced Rank,2,10,2.40431165279412,0.3087011063568289,16.650149210961064,0.14452838111598146,0.4551768126859709,0.049772719751038585
resolvent(beta=0.003),path_12,Reduced Rank,3,10,0.39194650472714815,0.04287857916933764,2.726838723512385,0.14452838111598146,0.5341310640548789,0.036428586574702645
resolvent(beta=0.003),path_12,Reduced Rank,4,10,1.0025914848633593,0.5634979537340524,6.903069592440714,0.14452838111598146,0.7337183156519778,0.010170775618287923
resolvent(beta=0.003),path_12,Reduced Rank,5,10,0.7018232492698134,0.21271812612882285,4.859144633824168,0.14452838111598146,0.8686380201486642,0.006764198621771905
resolvent(beta=0.01),cycle_12,Principal Components (kDMD),1,10,0.16324142985354492,0.0007700496364646245,3.919235547249471,0.041651294705305736,0.014458576056548244,0.0024730007298440857
resolvent(beta=0.01),cycle_12,Principal Components (kDMD),2,10,0.3758506923504874,0.004512152019290088,9.023779574686575,0.041651294705305736,0.7058612963265675,0.016840148350838205
resolvent(beta=0.01),cycle_12,Principal Components (kDMD),3,10,0.381575637921035,0.004721543815979858,9.161048542908713,0.041651294705305736,0.6987221536106256,0.016019573420476958
resolvent(beta=0.01),cycle_12,Principal Components (kDMD),4,10,0.5187401128466188,0.0020612581358143544,12.454353476334278,0.041651294705305736,0.9293559509890876,0.0065662555137883
resolvent(beta=0.01),cycle_12,Principal Components (kDMD),5,10,0.5209445654887216,0.0020011611009978663,12.50726684839958,0.041651294705305736,0.925285543433762,0.003987284864247161
resolvent(beta=0.01),cycle_12,Reduced Rank,1,10,0.5474721293689134,0.01849030402552037,3.918393757325623,0.13971350591849058,0.013425949632529171,0.004443400000520133
resolvent(beta=0.01),cycle_12,Reduced Rank,2,10,2.3051690828690665,0.7482253343746811,16.341425673385594,0.13971350591849058,0.6042121397529373,0.08899149138192072
resolvent(beta=0.01),cycle_12,Reduced Rank,3,10,1.3687366321933692,1.0171022779152583,9.986006291526653,0.13971350591849058,0.7061198374102909,0.019144748379143352
