kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.4847820971862247),omega=0.8,Principle Components (kDMD),5,1,5.54827192213907,,15.827915856181914,0.3505371125644492,0.1169660483535404,
rbf(gamma=1.4847820971862247),omega=0.8,Reduced Rank,1,1,10.129615254503456,,28.89741169029867,0.3505371125644492,0.11993640971081956,
rbf(gamma=1.4847820971862247),omega=0.8,Reduced Rank,2,1,23.753920053966784,,67.76435134125613,0.3505371125644492,0.1597950409196098,
rbf(gamma=1.4847820971862247),omega=0.8,Reduced Rank,3,1,23.753920053966784,,67.76435134125613,0.3505371125644492,0.1597950409196098,
rbf(gamma=1.4847820971862247),omega=0.8,Reduced Rank,4,1,26.31744358639926,,75.07748150792615,0.3505371125644492,0.1294974054598748,
rbf(gamma=1.4847820971862247),omega=0.8,Reduced Rank,5,1,26.31744358639926,,75.07748150792615,0.3505371125644492,0.1294974054598748,
rbf(gamma=1.491498326974421),omega=1.5,Principle Components (kDMD),1,1,9.495350369016691,,7.5842002098537336,1.2519909952640629,0.05459885266709729,
rbf(gamma=1.491498326974421),omega=1.5,Principle Components (kDMD),2,1,20.13645495965094,,16.083546156339466,1.2519909952640629,0.15544864533059286,
rbf(gamma=1.491498326974421),omega=1.5,Principle Components (kDMD),3,1,20.13645495965094,,16.083546156339466,1.2519909952640629,0.15544864533059286,
rbf(gamma=1.491498326974421),omega=1.5,Principle Components (kDMD),4,1,13.5651562119814,,10.834867234105237,1.2519909952640629,0.124329508310916,
rbf(gamma=1.491498326974421),omega=1.5,Principle Components (kDMD),5,1,13.5651562119814,,10.834867234105237,1.2519909952640629,0.124329508310916,
rbf(gamma=1.491498326974421),omega=1.5,Reduced Rank,1,1,43.97012355875712,,35.12015958987244,1.2519909952640629,0.05460950017025592,
rbf(gamma=1.491498326974421),omega=1.5,Reduced Rank,2,1,103.4123076749477,,82.59828390629643,1.2519909952640629,0.1556195085072446,
rbf(gamma=1.491498326974421),omega=1.5,Reduced Rank,3,1,103.4123076749477,,82.59828390629643,1.2519909952640629,0.1556195085072446,
rbf(gamma=1.491498326974421),omega=1.5,Reduced Rank,4,1,66.33385858631954,,52.98269623123669,1.2519909952640629,0.12466326283564146,
rbf(gamma=1.491498326974421),omega=1.5,Reduced Rank,5,1,66.33385858631954,,52.98269623123669,1.2519909952640629,0.12466326283564146,
