kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.1189493139469915),0.475797255787966,Reduced Rank,1,1,8.469197843043059,,28.762995948323276,0.294447694470324,0.045314222377020694,
rbf(gamma=0.1189493139469915),0.475797255787966,Reduced Rank,2,1,16.016664412954313,,54.39561835172921,0.294447694470324,0.49386915764524475,
rbf(gamma=0.1189493139469915),0.475797255787966,Reduced Rank,3,1,30.287685999478743,,102.86270386311786,0.294447694470324,0.4509580304426864,
rbf(gamma=0.13093199232465336),0.5237279692986134,PCR,1,1,0.016146377168487113,,7.631105359536732,0.0021158634834347674,0.06594520564712976,
rbf(gamma=0.13093199232465336),0.5237279692986134,PCR,2,1,0.02241966368373935,,10.595987812665776,0.0021158634834347674,0.37935445924240696,
rbf(gamma=0.13093199232465336),0.5237279692986134,PCR,3,1,0.03824183607993412,,18.07386742071591,0.0021158634834347674,0.48616028871949074,
rbf(gamma=0.13093199232465336),0.5237279692986134,Reduced Rank,1,1,1.4485844729187674,,13.184958793533779,0.10986643914497389,0.06252864330972828,
rbf(gamma=0.13093199232465336),0.5237279692986134,Reduced Rank,2,1,8.5765884312633,,78.06376995568311,0.10986643914497389,0.3784924202605033,
rbf(gamma=0.13093199232465336),0.5237279692986134,Reduced Rank,3,1,13.62686254151892,,124.03116590988846,0.10986643914497389,0.48513552810606625,
rbf(gamma=0.13757211753939785),0.5502884701575914,PCR,1,1,0.04386776231287507,,7.701905605808164,0.0056957024089977805,0.051964992235600235,
rbf(gamma=0.13757211753939785),0.5502884701575914,PCR,2,1,0.06273890162717703,,11.015129850896935,0.0056957024089977805,0.42584448485286697,
rbf(gamma=0.13757211753939785),0.5502884701575914,PCR,3,1,0.09320556825063563,,16.364192079873103,0.0056957024089977805,0.520663596981934,
rbf(gamma=0.13757211753939785),0.5502884701575914,Reduced Rank,1,1,78.4791364208386,,49.35802310936913,1.5899975622391107,0.05091054371086422,
rbf(gamma=0.13757211753939785),0.5502884701575914,Reduced Rank,2,1,148.37411825751127,,93.31719858020647,1.5899975622391107,0.425774863423753,
rbf(gamma=0.13757211753939785),0.5502884701575914,Reduced Rank,3,1,225.85694650241246,,142.0486118131841,1.5899975622391107,0.5203503863730929,
rbf(gamma=0.14481400536123448),0.28962801072246896,PCR,1,1,0.13859003886853685,,7.848987947863679,0.01765705843722922,0.07052349030239391,
rbf(gamma=0.14481400536123448),0.28962801072246896,PCR,2,1,0.17599593025347493,,9.967454708219934,0.01765705843722922,0.3625224561641432,
rbf(gamma=0.14481400536123448),0.28962801072246896,PCR,3,1,0.23699791641860304,,13.422276267654082,0.01765705843722922,0.4180421378854908,
rbf(gamma=0.14481400536123448),0.28962801072246896,Reduced Rank,1,1,4.786994718692897,,24.208014975673546,0.19774420676388843,0.07111262695242679,
rbf(gamma=0.14481400536123448),0.28962801072246896,Reduced Rank,2,1,15.919034927670717,,80.50316713793009,0.19774420676388843,0.36324866676840006,
rbf(gamma=0.14481400536123448),0.28962801072246896,Reduced Rank,3,1,18.385097469722794,,92.97413952397132,0.19774420676388843,0.41817710034419664,
rbf(gamma=0.15567608695466637),0.6227043478186655,PCR,1,1,0.037579566197243584,,7.732446520558601,0.004859983977558605,0.0749256999340034,
rbf(gamma=0.15567608695466637),0.6227043478186655,PCR,2,1,0.05748678352891946,,11.828595278167509,0.004859983977558605,0.33000585755353246,
rbf(gamma=0.15567608695466637),0.6227043478186655,PCR,3,1,0.07537399210972212,,15.509103004818128,0.004859983977558605,0.5726088606232754,
