kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.5,Reduced Rank,4,1,,,2.6100721508155858e-15,,0.0,0.9893074186669725,0.006876288111675383,0.0
linear,omega=0.5,Reduced Rank,4,2,,,2.6100721508155858e-15,,0.0,0.9893074186669725,-0.006876288111675383,0.0
linear,omega=0.5,Reduced Rank,4,3,,,2.6100721508155858e-15,,0.0,-2.975720471372466e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,4,4,,,2.6100721508155858e-15,,0.0,1.0106606093459024e-08,0.0,0.0
linear,omega=0.5,Reduced Rank,4,5,,,2.6100721508155858e-15,,0.0,2.1154962816485308e-21,0.0,0.0
linear,omega=0.5,Reduced Rank,5,1,,,1.7313652616790408e-15,,0.0,0.9894767175943442,0.005569284334449034,0.0
linear,omega=0.5,Reduced Rank,5,2,,,1.7313652616790408e-15,,0.0,0.9894767175943442,-0.005569284334449034,0.0
linear,omega=0.5,Reduced Rank,5,3,,,1.7313652616790408e-15,,0.0,-3.0150843938821735e-08,0.0,0.0
linear,omega=0.5,Reduced Rank,5,4,,,1.7313652616790408e-15,,0.0,5.271237348395282e-33,0.0,0.0
linear,omega=0.5,Reduced Rank,6,1,4.619847222446151e-16,0.17424261882323214,2.6513876189687848e-15,0.38452758727054526,0.0,0.99130398735649,0.0037302574600171887,0.0
linear,omega=0.5,Reduced Rank,6,2,4.619847222446151e-16,0.17424261882323214,2.6513876189687848e-15,0.38452758727054526,0.0,0.99130398735649,-0.0037302574600171887,0.0
linear,omega=0.5,Reduced Rank,6,3,0.0,0.0,2.6513876189687848e-15,1.0010454075133446,0.0,1.7622623284109527e-07,2.5801076754154024e-07,0.0
linear,omega=0.5,Reduced Rank,6,4,0.0,0.0,2.6513876189687848e-15,1.0010454075133446,0.0,1.7622623284109527e-07,-2.5801076754154024e-07,0.0
