kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.9882356990973147),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014109356926342447,,9.056449181997456,0.0015579347537652216,0.11227108654840005,,0.0,4.0,5.022705584778464e-10,,5.0
rbf(gamma=0.9882356990973147),damping=0.0,Reduced Rank,3.0,1.0,0.35746314824784964,,9.056421837023962,0.03947068220546978,0.11227108654840122,,0.0,4.0,5.022721127900809e-10,,5.0
rbf(gamma=0.9886738174827918),damping=0.1,Principal Components (kDMD),3.0,1.0,0.09040058782868914,,10.226519848945573,0.008839819328958725,0.09697386974622085,,0.0,2.0,0.0010583667534270758,,5.0
rbf(gamma=0.9886738174827918),damping=0.1,Reduced Rank,3.0,1.0,0.9580952183408947,,10.224396059018481,0.09370677865083306,0.09695137767290438,,0.0,2.0,0.001060924936598373,,5.0
rbf(gamma=0.9907725176108307),damping=0.3,Principal Components (kDMD),3.0,1.0,0.06602499519298097,,10.788550091604085,0.006119913670731643,0.04670605023282621,,0.0,0.0,0.0011576844486876903,,5.0
rbf(gamma=0.9907725176108307),damping=0.3,Reduced Rank,3.0,1.0,0.8402480724679167,,10.782409347500925,0.07792767324889809,0.046733135082691016,,0.0,0.0,0.0011572052159148916,,5.0
rbf(gamma=0.9971739545270134),damping=0.1,Principal Components (kDMD),3.0,1.0,0.08664725424560263,,10.292502043210568,0.008418483074556136,0.09558124553186018,,0.0,4.0,0.0010791077624978662,,5.0
rbf(gamma=0.9971739545270134),damping=0.1,Reduced Rank,3.0,1.0,0.9415936259067323,,10.302206661543583,0.09139727602451854,0.09541750067197091,,0.0,4.0,0.0010826728873972735,,5.0
rbf(gamma=1.0623563298995193),damping=0.5,Principal Components (kDMD),3.0,1.0,0.003929746703111699,,10.218498995276644,0.0003845718147966905,0.04382839563592977,,0.0,0.0,0.001475908758093114,,5.0
rbf(gamma=1.0623563298995193),damping=0.5,Reduced Rank,3.0,1.0,0.19965745981556302,,10.216273875464221,0.019543080211961404,0.04382847155538294,,0.0,0.0,0.0014774126509674579,,5.0
rbf(gamma=1.0936156241680286),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163000336571293,,9.001752285337464,0.007957339981726416,0.11256881705095984,,0.0,4.0,3.1460056781895673e-10,,5.0
rbf(gamma=1.0936156241680286),damping=0.0,Reduced Rank,3.0,1.0,0.8029929201517412,,9.001766827540495,0.08920392357809369,0.11256881705096138,,0.0,4.0,3.1460256622040106e-10,,5.0
rbf(gamma=1.129233297912541),damping=0.5,Principal Components (kDMD),3.0,1.0,0.004484692174460557,,10.193199742850716,0.00043996902715518957,0.04413633520366068,,0.0,0.0,0.0015392610435648324,,5.0
rbf(gamma=1.129233297912541),damping=0.5,Reduced Rank,3.0,1.0,0.2130508792779064,,10.192278247466922,0.020903165524435694,0.044130027100462633,,0.0,0.0,0.0015398659243468504,,5.0
rbf(gamma=1.1662695838279156),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163045003478698,,9.001808418300879,0.007957339981726413,0.1125685012512617,,0.0,4.0,3.146001237297469e-10,,5.0
rbf(gamma=1.1662695838279156),damping=0.0,Reduced Rank,3.0,1.0,0.8029973671005339,,9.001816679033725,0.08920392357809376,0.11256850125126136,,0.0,4.0,3.1460223315349367e-10,,5.0
rbf(gamma=1.1879097510518069),damping=0.0,Principal Components (kDMD),3.0,1.0,0.0003602806953238481,,10.363852147168869,3.476320292954655e-05,0.11211748514845336,,0.0,4.0,1.7165234789118244e-09,,5.0
rbf(gamma=1.1879097510518069),damping=0.0,Reduced Rank,3.0,1.0,0.061105798527866864,,10.363883727933585,0.005896032812792904,0.11211748514849854,,0.0,4.0,1.7165232568672195e-09,,5.0
rbf(gamma=1.1920728140808245),damping=0.1,Principal Components (kDMD),3.0,1.0,0.09313500670811392,,10.308827217371796,0.009034490999244665,0.0970829276201639,,0.0,2.0,0.001042161336301417,,5.0
rbf(gamma=1.1920728140808245),damping=0.1,Reduced Rank,3.0,1.0,0.9755837487546093,,10.292457997631857,0.09478627447195576,0.09707900594473957,,0.0,2.0,0.001045718663978179,,5.0
rbf(gamma=1.223860223810856),damping=0.5,Principal Components (kDMD),3.0,1.0,0.01430793447968893,,9.894317137597055,0.0014460759929880085,0.04228707150027057,,0.0,0.0,0.001221378515169902,,5.0
rbf(gamma=1.223860223810856),damping=0.5,Reduced Rank,3.0,1.0,0.3749946839806064,,9.891533197264714,0.037910673350851506,0.04237089145828736,,0.0,0.0,0.0012240804369314517,,5.0
