family,system,kind,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,agg_bias_mean_z,agg_dist_mean_z,agg_spurious_mean_z,agg_trunc_mean_z,agg_bias_std_z,agg_spurious_std_z,mean_spurious_ref_count_z,mean_spurious_residual_count_z,mean_spectral_gap_z,agg_horizon_instab_z,agg_horizon_sens_z,score_vs_analytic,rank_score_vs_analytic
rbf,linear,A=rot,rbf(gamma=0.11434113972947603),Reduced Rank,6868.342899155916,142.43908795949451,0.3331656521901406,48.21950910770413,,,0.0,5.0,0.0265815961126364,0.0,0.0,-0.246732960370763,0.6243974809589795,-0.5831015782827176,-0.49421646527403845,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.11626357264684002,-0.09198973239839994,-0.08980265101338741,-0.28409785843233193,81
rbf,linear,A=rot,rbf(gamma=0.09990855582777332),Reduced Rank,2230.5644216210426,140.15534162571154,0.3352046437773054,15.914944059555165,,,0.0,5.0,0.0219879189515617,0.0,0.0,-0.39587248504819217,0.6019008759787944,-0.5685262255476525,-0.6807685772019012,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.1335476116229925,-0.09198973239839994,-0.08980265101338741,-0.5257926718307364,72
rbf,linear,A=rot,rbf(gamma=0.24163147893285256),Reduced Rank,11168.249688668828,155.0662291024308,0.3737825349555996,72.02244971915523,,,0.0,5.0,0.0299442643952253,0.0,0.0,-0.10845855639662799,0.7487842406089139,-0.29275933409105515,-0.3567594577414719,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10361129264931819,-0.09198973239839994,-0.08980265101338741,0.3313079131509223,89
rbf,linear,A=rot,rbf(gamma=0.20804398324847226),Reduced Rank,10595.222534776502,151.50651341606002,0.3632492716659352,69.93245568050531,,,0.0,5.0,0.0261840431402942,0.0,0.0,-0.12688569727296126,0.7137183856786077,-0.3680544107674856,-0.3688287365336693,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.11775939414846255,-0.09198973239839994,-0.08980265101338741,0.2035592520213258,84
rbf,linear,A=rot,rbf(gamma=0.20759638700042468),Reduced Rank,10891.69412588174,147.11346904843018,0.3675288166546366,74.03600905023973,,,0.0,5.0,0.0253965796939333,0.0,0.0,-0.11735190164387412,0.6704436216047499,-0.3374628780958691,-0.34513157341162576,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.12072228170497792,-0.09198973239839994,-0.08980265101338741,0.21373984158745113,86
rbf,linear,A=rot,rbf(gamma=0.11614442301557662),Reduced Rank,6477.343345426718,152.09980400858774,0.3969046438871362,42.58613867155936,,,0.0,5.0,0.0265671830501694,0.0,0.0,-0.25930654228605426,0.7195627405883962,-0.12747523200000305,-0.5267480022431459,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.11631780282556399,-0.09198973239839994,-0.08980265101338741,0.23788151216931624,87
rbf,linear,A=rot,rbf(gamma=0.26034712293045087),Reduced Rank,9776.756117721578,151.29123963713036,0.4201947768358704,64.62209009041747,,,0.0,5.0,0.0288629626230095,0.0,0.0,-0.15320555989582885,0.7115977783696733,0.03900995857715863,-0.3994949880205223,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10767976792971605,-0.09198973239839994,-0.08980265101338741,0.5618102125813684,96
rbf,linear,A=rot,rbf(gamma=0.27190499732085294),Reduced Rank,13008.945478246224,155.719799531526,0.4444664970954693,83.54072839409558,,,0.0,5.0,0.0321962884938252,0.0,0.0,-0.04926631673639432,0.7552223968754768,0.21251184377247234,-0.29024380556100987,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09513789085581276,-0.09198973239839994,-0.08980265101338741,0.9312306121347245,101
rbf,linear,A=rot,rbf(gamma=0.2415637664691042),Reduced Rank,18452.024572718023,160.7156681692454,0.3523241379181974,114.811609738552,,,0.0,5.0,0.0289252977679461,0.0,0.0,0.12576969088306864,0.8044354296948868,-0.4461507006459836,-0.10966100099580137,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10744522748708375,-0.09198973239839994,-0.08980265101338741,0.5932621787533814,97
rbf,linear,A=rot,rbf(gamma=0.24445527926809288),Reduced Rank,11085.607507372237,156.37626547120294,0.3907848929289848,70.89060142195093,,,0.0,5.0,0.0271469733300212,0.0,0.0,-0.11111612525132472,0.7616890760812162,-0.17122113533148148,-0.3632956451165598,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.11413630041615036,-0.09198973239839994,-0.08980265101338741,0.46508778872397355,92
rbf,linear,A=rot,rbf(gamma=0.22868227945895206),Reduced Rank,16732.98139909406,153.95943518250655,0.4014807817038469,108.68435168821222,,,0.0,5.0,0.0284025825967371,0.0,0.0,0.07048949950348174,0.737881494869302,-0.0947635605724752,-0.14504463572093074,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10941198071675323,-0.09198973239839994,-0.08980265101338741,0.806106751873988,100
rbf,linear,A=rot,rbf(gamma=0.23228884603115324),Reduced Rank,11873.038320726451,157.30487162585035,0.4266817021642671,75.47788061495307,,,0.0,5.0,0.0286323533078369,0.0,0.0,-0.08579429114715888,0.770836539411203,0.08538053971274774,-0.33680506645742,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10854745197714583,-0.09198973239839994,-0.08980265101338741,0.7666096263124231,98
rbf,linear,A=rot,rbf(gamma=0.19981711165554664),Reduced Rank,13174.723421115685,158.5911143915075,0.3619628802320124,83.07352824693427,,,0.0,5.0,0.0223501171217804,0.0,0.0,-0.04393530670188852,0.7835069901436525,-0.37724994105942844,-0.29294178877223853,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.13218481509384186,-0.09198973239839994,-0.08980265101338741,0.39225890111890566,90
rbf,linear,A=rot,rbf(gamma=0.41519277400084936),Reduced Rank,42591.88770538932,186.2390828564876,0.4080315425256644,228.69468133179024,,,0.0,5.0,0.0309158844309199,0.0,0.0,0.9020481894840664,1.0558601039113142,-0.04793666326594991,0.5479899374051764,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09995550274983225,-0.09198973239839994,-0.08980265101338741,2.3442599957827035,104
rbf,linear,A=rot,rbf(gamma=0.4831275329382084),Reduced Rank,46800.19467109998,193.18819846398856,0.4099868912885483,242.25183030434337,,,0.0,5.0,0.0331137608723621,0.0,0.0,1.0373769688992496,1.1243140764348862,-0.033959215728397996,0.6262796394575295,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09168583539041189,-0.09198973239839994,-0.08980265101338741,2.597030212605477,107
rbf,linear,A=rot,rbf(gamma=0.4832629578657051),Reduced Rank,52447.31015260102,185.9738433609141,0.4079219273852151,282.014444637884,,,0.0,5.0,0.0334499207451221,0.0,0.0,1.218974283818283,1.0532472970208147,-0.04872022674272432,0.8559004273752469,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09042100981837647,-0.09198973239839994,-0.08980265101338741,2.806977718268953,108
rbf,linear,A=rot,rbf(gamma=0.4160879664969445),Reduced Rank,43791.210522822425,191.57894080296552,0.401548147721807,228.58050232076744,,,0.0,5.0,0.0306313885276984,0.0,0.0,0.9406154552112215,1.108461688025617,-0.09428200710246254,0.5473305774784172,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10102593894014687,-0.09198973239839994,-0.08980265101338741,2.389289039919426,105
rbf,linear,A=rot,rbf(gamma=0.5206942458609017),Reduced Rank,42242.16766763734,191.8627136131009,0.5015532368290094,220.1687178928388,,,0.0,5.0,0.0309462552284895,0.0,0.0,0.8908020550571745,1.1112570618897355,0.6205858021688234,0.4987542803583941,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09984123045107823,-0.09198973239839994,-0.08980265101338741,3.032258320096238,109
rbf,linear,A=rot,rbf(gamma=0.48891055853618576),Reduced Rank,45112.168083181015,180.8232243200042,0.5050220496925013,249.4821572440589,,,0.0,5.0,0.0291379662713506,0.0,0.0,0.9830941944664978,1.0025098572917568,0.6453819667903887,0.6680332664920511,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.10664504702751845,-0.09198973239839994,-0.08980265101338741,3.128640820884196,110
rbf,linear,A=rot,rbf(gamma=0.4573645589179041),Reduced Rank,44355.43524657159,182.86346045168608,0.5449920611606753,242.5604062014928,,,0.0,5.0,0.0319168641240411,0.0,0.0,0.9587595316303117,1.0226077051314155,0.9311001716326649,0.6280616007753019,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09618924503872302,-0.09198973239839994,-0.08980265101338741,3.384908476877173,111
rbf,linear,A=rot,rbf(gamma=0.3996342233110933),Reduced Rank,44408.13460560553,196.53631797590205,0.3956663622977966,225.95383419694755,,,0.0,5.0,0.0242145754193637,0.0,0.0,0.9604542131238756,1.1572955512036711,-0.13632685800158822,0.5321621180021218,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.12516965735530775,-0.09198973239839994,-0.08980265101338741,2.420404439580442,106
rbf,linear,A=rot,rbf(gamma=0.4645776920623065),Reduced Rank,44597.39982607844,192.07490237512712,0.5726401752377107,232.1875438935723,,,0.0,5.0,0.0321342699031311,0.0,0.0,0.9665405161148503,1.1133472794808594,1.128737581060356,0.5681604887375661,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09537124024045956,-0.09198973239839994,-0.08980265101338741,3.6507068867208465,112
rbf,linear,A=rot,rbf(gamma=0.5438099946417059),Reduced Rank,60998.18919994756,198.5824032142088,0.5514047298294222,307.1681489026469,,,0.0,5.0,0.0355022717828612,0.0,0.0,1.4939494778411984,1.1774510171068073,0.9769399428256647,1.001157812714019,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.0826988922020983,-0.09198973239839994,-0.08980265101338741,4.300584435807497,113
rbf,linear,A=rot,rbf(gamma=0.832175932993889),Reduced Rank,89272.31662231458,209.13638251646407,0.450143588385375,426.86172318815306,,,0.0,5.0,0.0380592923769127,0.0,0.0,2.4031757258965474,1.2814155861220498,0.2530934766641497,1.6923631898449258,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.07307791927328434,-0.09198973239839994,-0.08980265101338741,4.930720988817621,115
rbf,linear,A=rot,rbf(gamma=0.7992684466221865),Reduced Rank,88832.2203724122,213.9549642305396,0.4376608857888656,415.1912094766551,,,0.0,5.0,0.0280499818621485,0.0,0.0,2.389023315245479,1.328882210493915,0.1638631950993188,1.624968412143445,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.11073866620769086,-0.09198973239839994,-0.08980265101338741,4.8599379055900505,114
rbf,linear,A=rot,rbf(gamma=0.9665259157314102),Reduced Rank,108707.52366002428,243.52012504120927,0.4650626276189597,446.4005742508076,,,0.0,5.0,0.0386144834395438,0.0,0.0,3.0281640804831005,1.6201210990229828,0.35973945826926956,1.8051959713712948,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.07098897317863051,-0.09198973239839994,-0.08980265101338741,6.056432755626084,116
rbf,linear,A=rot,rbf(gamma=0.8303855480016987),Reduced Rank,107938.78048839665,216.85367328364515,0.5541461102782907,497.7493756686909,,,0.0,5.0,0.0367106892972847,0.0,0.0,3.0034431948757083,1.3574366569994434,0.9965361919101587,2.101724568341816,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.07815213484706583,-0.09198973239839994,-0.08980265101338741,6.55767004095552,117
rbf,linear,A=rot,rbf(gamma=0.9147291178358082),Reduced Rank,93982.5119319578,222.73709090120303,0.6956168153935647,421.9436985178394,,,0.0,5.0,0.0380058992984447,0.0,0.0,2.5546439974021395,1.4153927093498004,2.007813257354385,1.6639626251757254,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.07327881455106257,-0.09198973239839994,-0.08980265101338741,6.956786329545488,118
rbf,linear,A=rot,rbf(gamma=0.9662550658764169),Reduced Rank,133430.5564172833,240.99501480213544,0.5326589383511612,553.6652138918063,,,0.0,5.0,0.0405944645096482,0.0,0.0,3.823195876818913,1.595246879526912,0.8429391333993003,2.424626848412496,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.06353915274333413,-0.09198973239839994,-0.08980265101338741,7.615780535898809,121
rbf,linear,A=rot,rbf(gamma=0.9778211170723715),Reduced Rank,112582.8879282218,243.4154052575917,0.5879192450296049,462.513405053728,,,0.0,5.0,0.0326450676045115,0.0,0.0,3.1527862433808163,1.6190895310371667,1.237957174256517,1.8982442018904473,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.09344932734366328,-0.09198973239839994,-0.08980265101338741,7.115995358867324,119
rbf,linear,A=rot,rbf(gamma=0.929155384124613),Reduced Rank,96182.71155325904,227.20737486273032,0.9636901073025664,423.32565838309097,,,0.0,5.0,0.0375954195109109,0.0,0.0,2.6253969941883817,1.4594283410415,3.9240854053217853,1.6719431545862893,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.07482327411970087,-0.09198973239839994,-0.08980265101338741,8.99260960048043,122
rbf,linear,A=rot,rbf(gamma=1.0876199892834117),Reduced Rank,138520.25123918153,239.15531424941065,0.7736104905011774,579.2062437497053,,,0.0,5.0,0.0414553600973206,0.0,0.0,3.986867917251199,1.5771244567322922,2.5653365610077383,2.572120958105723,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.06029997150138411,-0.09198973239839994,-0.08980265101338741,9.555855045370551,124
rbf,linear,A=rot,rbf(gamma=1.0413884917218035),Reduced Rank,126188.60467291526,234.98794576911865,0.8405380425778065,537.000331059103,,,0.0,5.0,0.0340675237749553,0.0,0.0,3.5903125586260147,1.5360727684947872,3.043755739071988,2.3283906327928925,0.0,0.0,-0.23803681396132978,0.41112643596822057,0.08809723423182013,-0.09198973239839994,-0.08980265101338741,9.488700645280916,123
ssl_encoder,langevin,all,encoder(d=16),SSL+CCA,113.50579327202254,168.92440086788145,0.3103787238123145,0.672620966691141,39.35129222571412,0.011108438927414869,1.0,2.0,0.0473725520720742,0.0,0.012739707590500185,1.566868665778689,1.305087090540617,-0.689161522102819,0.17591265715926407,3.613022142744047,-0.6590892865925343,-3.449450779053642,-2.854289374986358,0.2708875949117726,-0.1491856128883668,-0.12751534261266764,-1.7110381457243304,13
ssl_encoder,langevin,all,encoder(d=16),SSL+Ridge (PCR),0.0012228121285038,11.399825404628523,0.3595248930522009,0.0001147570435809,0.0009849459545866902,0.010539388685776349,1.0,2.0,0.05479096715909376,0.0,0.00966634364032615,-0.32465060381840033,-0.3192074325227611,-0.2532548310119558,-0.3081903732702785,-0.3420061418708608,-0.6643008442075573,-3.449450779053642,-2.854289374986358,0.23628270080778677,-0.1491856128883668,-0.12751534261266764,-6.040359170118181,1
ssl_encoder,langevin,all,encoder(d=16),SSL+Ridge (RRR),0.7438805665914019,23.521290281838176,0.34230274166133257,0.0319784521845657,0.4941377648439044,0.01206445145406375,1.0,2.0,0.050280675216641334,0.0,0.01177171719882303,-0.31227443739980987,-0.19421849696362534,-0.40600836485537367,-0.28525331907338447,-0.29244024309710304,-0.6503337954271702,-3.449450779053642,-2.854289374986358,0.25732198928326266,-0.1491856128883668,-0.12751534261266764,-6.017876193759152,2
ssl_encoder,langevin,all,encoder(d=4),SSL+CCA,17.93617686017771,64.5811604881404,0.4845913614197974,0.2805689381087267,9.927546442271996,0.05794765586694687,1.3333333333333333,3.0,0.050910927168408594,0.0,0.0950393541958607,-0.02577002972548051,0.22916510586568675,0.8560342801380043,-0.10630566647861191,0.6556946183236745,-0.23011964584507136,-2.8473262889241835,-1.4263831374998528,0.2543820348868177,-0.1491856128883668,-0.12751534261266764,-1.8868859538610145,12
ssl_encoder,langevin,all,encoder(d=4),SSL+Ridge (PCR),8.113938351614833e-05,36.56552641503927,0.5031785987360677,3.2248219106331195e-06,6.827017287465197e-05,0.07648858184137616,1.3333333333333333,3.0,0.057730420426507105,0.0,0.1609323664406593,-0.324669629448716,-0.059714523558875014,1.0208955753390205,-0.3082706596464138,-0.34209827529738573,-0.060315475876902246,-2.8473262889241835,-1.4263831374998528,0.22257094865462962,-0.1491856128883668,-0.12751534261266764,-2.633689108421014,7
ssl_encoder,langevin,all,encoder(d=4),SSL+Ridge (RRR),0.00051468819677396,44.21681057656295,0.49532569449795727,1.5461107470329843e-05,0.00054405009742706,0.07367888322189493,1.3333333333333333,3.0,0.05531702056096327,0.0,0.16082053322002124,-0.3246624044891284,0.01918071498670449,0.9512434833279512,-0.30826185136652634,-0.34205045551683155,-0.0860476611302014,-2.8473262889241835,-1.4263831374998528,0.2338288043823106,-0.1491856128883668,-0.12751534261266764,-2.625226496291318,8
ssl_encoder,langevin,all,encoder(d=8),SSL+CCA,121.1342231063743,179.19798780100666,0.3125339852804747,0.6712430674328859,33.39474268970496,0.01191397519150579,1.0,2.0,0.04716043899789557,8.780260629670522e-09,0.011974172599841697,1.693994137202275,1.4110218688989535,-0.6700452225101567,0.1749207775349889,3.014340111466909,-0.6517119087370883,-3.449450779053642,-2.854289374986358,0.2718770448662334,-0.1491855254538164,-0.12751534261266764,-1.606688887105525,17
ssl_encoder,langevin,all,encoder(d=8),SSL+Ridge (PCR),0.0011121364673168902,14.155050956375183,0.37762627241879654,7.055990171615284e-05,0.00092409684790722,0.03734082510284135,1.0,2.3333333333333335,0.055836204657937594,0.0,0.009805944930993038,-0.3246524481947542,-0.29079727645444425,-0.09270289978494814,-0.3082221885457452,-0.34201225770462795,-0.4188440816364276,-3.449450779053642,-2.3783206291575225,0.231406951400842,-0.1491856128883668,-0.12751534261266764,-5.31652130202724,5
ssl_encoder,langevin,all,encoder(d=8),SSL+Ridge (RRR),0.49028961741837873,26.300970758119416,0.3578239212199468,0.0180810517771038,0.4190961362358837,0.03129856368937171,1.0,2.3333333333333335,0.05069623058612873,0.0,0.011878552338630716,-0.3165004537180309,-0.16555617706711448,-0.2683417648361877,-0.29525735108949164,-0.2999825415995838,-0.47418118753178135,-3.449450779053642,-2.3783206291575225,0.255383536205783,-0.1491856128883668,-0.12751534261266764,-5.3436232095314065,4
ssl_encoder,duffing,omega=0.5,encoder(d=16),SSL+CCA,40.13917876818973,40.13920198492625,0.07738022115501392,0.999999534579862,14.505785102368352,0.031498158815666574,,1.6666666666666667,0.0003913438846097148,2.274086780706952e-05,0.02242785553917659,0.11841072653558533,0.01465500519341712,-0.35670465210851826,0.27562076681020253,3.4096176457823946,-0.003404943946940394,0.0,-2.0963691613113395,0.10771796632446841,-0.11166169730061566,-0.08980265101338747,-1.4782498879786594,23
ssl_encoder,duffing,omega=0.5,encoder(d=16),SSL+Ridge (PCR),0.036391138087279604,9.967615206165013,0.11351550076477102,0.0033205065616758,0.03226047204039503,0.03834106109757069,,2.3333333333333335,8.778630141800406e-05,0.0,0.06642144333509295,-0.38395618145159927,-0.23061452783447176,-0.09235901504446013,-0.4503120923417014,-0.4084261376114679,0.17502868217495662,0.0,-1.4528373706337427,0.10839775998607494,-0.1117884592052663,-0.08980265101338747,-2.5906647352198684,13
ssl_encoder,duffing,omega=0.5,encoder(d=16),SSL+Ridge (RRR),1.3157927932314637,12.383378906210588,0.11351199338116771,0.0930545265900174,1.3002016957534774,0.03897866352442066,,2.3333333333333335,9.183709904243375e-05,0.0,0.06647144785136874,-0.367929139653487,-0.21097640807097984,-0.09238467311499551,-0.3849541667797525,-0.07394955153080102,0.1916546266002955,0.0,-1.4528373706337427,0.10838868853900192,-0.1117884592052663,-0.08980265101338747,-2.4345751720448607,17
ssl_encoder,duffing,omega=1.5,encoder(d=16),SSL+CCA,63.7559513053448,63.75604935873128,0.0722920282028248,0.9999988086924524,45.877002069070215,0.03661343028438016,,1.0,0.0004658524904242334,0.0,0.02618884595495095,0.348664566274084,0.05829489553418618,-0.46720148012502444,0.15766704717649077,4.074659754745649,-0.3031108187227953,0.0,-2.9902292217693054,0.12698985222823997,-0.13451514172441106,-0.08980268033781097,-2.1895733784402034,16
ssl_encoder,duffing,omega=1.5,encoder(d=16),SSL+Ridge (PCR),0.0383375921371064,12.658983298301857,0.11512499119189404,0.0057930899402973,0.05895538112861975,0.0376688923886305,,2.3333333333333335,0.0005359368667485359,0.0,0.17853785714745674,-0.32419139363106825,-0.18633799991177302,-0.15256003388917658,-0.3864958526571826,-0.3517836504320434,-0.28672609695358003,0.0,-1.572387011352375,0.12681494483096223,-0.13451514172441106,-0.08980268033781097,-2.749262151606131,11
