kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
omega=1.5,encoder(d=8),SSL+Ridge (RRR),1,2,0.3975591376761485,44.00777939840536,0.009033837723940103,0.17020341648409307,0.00222323240854716,0.9973435780156419,0.028778646375826878
omega=1.5,encoder(d=8),SSL+Ridge (RRR),1,3,0.3975591376761485,44.00777939840536,0.009033837723940103,0.17020341648409307,0.00222323240854716,0.9973435780156419,-0.028778646375826878
omega=1.5,encoder(d=8),SSL+CCA,1,1,30.251383969150247,30.25156229583887,0.9999941052072988,0.04527869654356289,0.0013915737583399812,1.000025383423692,0.0
omega=1.5,encoder(d=8),SSL+CCA,1,2,75.6206274074577,75.62107317800793,0.9999941052072988,0.06078485019780391,0.0013915737583399812,0.9986338096653521,0.0
omega=1.5,encoder(d=8),SSL+CCA,1,3,221.7139833692671,221.71529033494232,0.9999941052072988,0.09566763618821682,0.0013915737583399812,0.9926786207778556,0.0
omega=1.5,encoder(d=8),SSL+Ridge (PCR),2,1,0.0095167477776777,14.856540377185073,0.000640576307542798,0.027339757573666464,0.0004641117506061221,0.9999700478120285,0.0
omega=1.5,encoder(d=8),SSL+Ridge (PCR),2,2,0.012935502003145178,20.193537992007197,0.000640576307542798,0.14322976898815162,0.0004641117506061221,0.9995026661597615,0.0025566700116712257
omega=1.5,encoder(d=8),SSL+Ridge (PCR),2,3,0.012935502003145178,20.193537992007197,0.000640576307542798,0.14322976898815162,0.0004641117506061221,0.9995026661597615,-0.0025566700116712257
omega=1.5,encoder(d=8),SSL+Ridge (RRR),2,1,0.36861248125277174,14.865747992540193,0.024796093774611665,0.027097897392929587,0.0004983524697997899,0.9999698701985466,0.0
omega=1.5,encoder(d=8),SSL+Ridge (RRR),2,2,0.5439202953522019,21.93572504993159,0.024796093774611665,0.1433220485611382,0.0004983524697997899,0.9994682585573229,0.0025524277456619475
omega=1.5,encoder(d=8),SSL+Ridge (RRR),2,3,0.5439202953522019,21.93572504993159,0.024796093774611665,0.1433220485611382,0.0004983524697997899,0.9994682585573229,-0.0025524277456619475
omega=1.5,encoder(d=8),SSL+CCA,2,1,19.806802875406692,19.80796460258753,0.9999413505019751,0.014175009816267008,0.0003229597146819918,1.0000109396309436,0.0
omega=1.5,encoder(d=8),SSL+CCA,2,2,105.80381192373446,105.81001762815436,0.9999413505019751,0.1510350451066303,0.0003229597146819918,0.999687665846468,0.0007924288590126208
omega=1.5,encoder(d=8),SSL+CCA,2,3,105.80381192373446,105.81001762815436,0.9999413505019751,0.1510350451066303,0.0003229597146819918,0.999687665846468,-0.0007924288590126208
omega=1.5,encoder(d=16),SSL+Ridge (PCR),0,1,0.11333377565905191,6.949984717293732,0.016307053938844223,0.09488778910055848,2.239780954160775e-05,0.9998876390306041,0.0
omega=1.5,encoder(d=16),SSL+Ridge (PCR),0,2,0.0992022074185742,6.083392364470541,0.016307053938844223,0.11087360326572607,2.239780954160775e-05,0.9998404956893923,0.0070344709569389865
omega=1.5,encoder(d=16),SSL+Ridge (PCR),0,3,0.0992022074185742,6.083392364470541,0.016307053938844223,0.11087360326572607,2.239780954160775e-05,0.9998404956893923,-0.0070344709569389865
